"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","TGFB1","ITGB1","LY6E","PTEN","HIF1A","GSK3A","ICOSL","GSK3B","IRF2","HPRT","JAK1","STAT3","TGFBR2","VEGFA","FLT4","SFRP1","AIM2","TIMP2","TLR4","PTK2","STAT1","IFNGR1","JAK2","IRF1","ACVR1","NFKB1","TNFAIP3","IL27R","SOCS3","GAPDH","PDL.1","IL4RA","IL18R1","VEGFB","VCAM1","TRAF2","IAPP","NFATC1","TNFRSF1A","FGFR1","PDGFA","TLR3","CSF1","PDGFB","WNT4","ANPEP","MAP2K6","TEK","KLF5","ANGPT1","FYN","CSF2RA","FGR","ICAM1","CEACAM1","INS1","ICAM2","NUR77","INS2","CD74","TNFRSF1B","PDPN","CD36","CCR2","KDR","STAT5","PPARG","LY75","IL34","BCL6","CD44","IFIT1","FGFR3","SPP1","LEPR","IGF1","TIMP1","H2.DMA","EGFR","IRF7","GCG","SST","IFI44","ADGRE1","CD80","CXCR3","IL6","NLRP3","TBX21","ISG15","CD83","PPARGC1A","CD14","GHRL","BCL2","H2.AA","OAS1B","CSF1R","PECAM1","BMP7","IL7","CXCL13","CD24A","ICOS","CSF2RB","RSAD2","PTGS2","COL11A1","CD40","IFIT3","OAS2","TNF","PPY","MX1","IL12RB","LCK","MAPK8","GM13889","VAV1","CD86","GFAP","BMP5","COL1A2","CCR6","IGF2","COL1A1","MMP9","MMP2","STAT4","TNFSF11","ZEB2","TNC","TLR9","DES","CXCL10","ITGAX","IL1R2","PDGFRB","IL25","OASL1","FAP","IL.21","MMP3","ZAP70","SELE","TLR7","CD8A","CLEC7A","CTLA4","FOXP3","IL1B","GATA4","IL1A","ACTA2","CCR1","CCR3","CCR4","CCR5","CCR7","CD28","CD3E","CD4","CXCR4","FCGR1","IFI44L","IFNG","IL10","IL12B","IL17A","IL2","IL27","IL2RA","IL3","IL4","IL5","IL5RA","IL7R","IRF4","MMP1A","PD1","PPARA","RSPO1","WNT2B"
"47","tissue","none","islets","51","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_51_IS_doublet_none_E3",2,0,11.277674580772,12.25731871,12.07783129,9.4672323490092,12.22855958,0,11.74866211,10.60569607,11.25801772,11.37038404,11.81642299,0,13.1758542546822,0,0,0,7.5606643062553,0,11.1233205747148,8.49119685,7.26139614,10.19668021,3.76915325,9.2477582805661,10.62320737,0,0,6.02075932,15.041319708,9.53552611,8.27018624,0,8.0627540963289,0,8.87739043,15.633700950667,8.6715803773927,7.28366978,2.4796823387632,8.7022307442117,6.7022687524178,8.3628068440836,0,12.2093464119105,10.5253937804133,0,0,10.8827405867637,0,0,6.1680137058685,0,4.99528738040695,0,13.8349353393567,0,0,21.5,6.1882402483072,2.99040613,0,0,8.892503,0,7.49090153,7.85671267,6.1601016579822,0,0,0,0,6.3373664646484,0,0,0.656115026444098,2.9319438980168,0,9.5838576468799,4.39402592,9.0068109889302,10.6107334517249,7.8034735,0,0,0,0,0,0,8.06289955,0,0,6.1555073595675,6.6652906120743,0,8.1620881287252,7.55510756,7.3266474088339,0,0,0,9.5228626780468,0,0,3.3020873790299,7.92718794,8.5124865158896,0,0.69128495,10.49334504,0,0,0,0,0,0,0,5.444425106184,6.9281943,0,0,0,0,4.88772563,8.1528980835026,0,1.1091418577909,0,0,0,0,7.0333716505438,0,6.7081815005857,7.0228212,0,0,0,4.16897706,4.45710314,0,0,0,0,0,6.288990660844,6.5348844030247,0,0,0,2.1133741738372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","tissue","none","islets","46","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_46_IS_doublet_none_D10",2,0,11.0545905198955,12.49930156,10.99911508,9.1987498906505,10.95887256,0,10.93855387,9.35029373,10.66958693,10.98361455,10.40768814,0,11.7775516338468,0,0,0,7.5223624766486,0,8.9477533216761,12.90853109,8.60724829,9.07322107,12.93016021,6.2702705798948,9.63220397,0,0,7.20130022,14.242550602,10.92509774,0,0,6.7577473630125,0,0,12.9309428717515,7.3049918774693,0.334727860000001,8.9601290583062,8.2186399798812,7.9638625596341,6.778234835572,7.1373397597768,0,5.3244405285504,7.47352813,0,0,0,0,5.8057798260048,0,8.00992724594995,0,6.2255252013955,0,7.19458728,14.5667710390732,13.0784982461773,3.17368751,0,0,8.57092168,0,6.68609885,0,7.6810981379635,0,9.13464583,6.0793586430024,8.33229795,3.7759024079196,7.8762800375764,0,0,4.5912250479458,6.9229464942349,0,11.38654025,7.3354165796124,20.5248472747074,9.12733281,0,0,0,0,0,0,8.86652619,0,0,7.1940046683009,7.1712985965769,5.87546528,12.7876665998672,8.35783693,3.002444736349,0,0,0,8.8757137064763,13.7417535755305,0,8.260987541878,8.91764714,0,0,3.55984297,10.20671961,0,4.74890735,5.7640719764145,0,0,0,8.98722976,0,7.70276207,0,0,0,0,8.53933425,4.0843417998878,0,0,0,0,0,0,4.3754764603225,0,5.2465872551255,0.99445133,1.2274752303356,0,0,5.03497958,0,0,0,0,0,1.6345010719169,1.3781332865937,5.05704954209765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","tissue","none","islets","41","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_41_IS_doublet_none_D5",2,0,12.8265162122909,13.99940927,11.95068873,11.1895565947198,12.14453482,0,11.1888086,11.66881367,10.80228177,11.27440053,11.76839957,0,13.2789927530167,0,0,0,7.2010536922345,0,7.7617072975917,13.39079063,10.50206132,9.5673764,13.40236893,6.4732263748578,10.58880619,0,0,6.01687257,14.846799604,11.79946309,6.91453121,0,7.0383797012417,0,7.00336041,15.3019828755497,6.5619452285465,9.21616457,9.5950778784543,10.2103074238921,7.8996829017118,0,0,6.8685861559233,7.2661229305056,0,0,6.8321206460201,0,8.96716979,0,0,8.10202568399155,0,1.2441966195291,0,10.8339043,14.3206920981393,6.4173783130681,6.55863592,0,0,8.04815142,0,5.58326819,0,0,0,8.43198294,3.52666387367145,0,7.454335403799,9.8024668223897,0,0,2.7583889809172,0,0,9.71883518,13.9780798087516,21.5,7.27236295,0,0,0,0,0,0,8.35478618,0,0,8.047197410954,6.4540535992411,8.42083096,9.297002170158,6.99903328,0,0,0,0,8.9119798515446,14.480302972693,0,5.3187647692917,6.14982161,9.8560749761272,0,0,9.43779351,0,4.01952967,8.2479002829173,0,7.1303768,0,0,0,0,0,0,0,0,8.10608104,0,3.0009882667064,0,0,0,4.7689939004464,0,6.4872977382552,0,6.0255915176493,0,6.2889274514726,7.14363344,0.8704141200298,0,0,0,0,1.6100079936162,0,1.7099827680838,0,0.1126317606914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","tissue","none","islets","96","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12",2,0,10.4943757010781,12.50534415,10.89702713,10.0208821843572,11.45501523,0,9.77755962,9.70863458,9.60950772,9.5433966,8.43742111,0,11.6486826356135,0,0,0,6.8815136740765,0,8.3772436585941,11.0300187,8.56659837,0,12.35815294,7.5622022941703,10.16987042,7.61814036,0,4.37242785,14.447492752,8.28958119,8.85792435,0,2.4043051148423,0,7.35988143,11.8673855888087,0,7.5251252,8.9945708775404,8.9156588038989,0,8.6430573999498,0,6.1236208248901,9.0485668538378,7.62851191,0,0,0,0,5.6191700502485,0,4.8513464538489,0,6.4470577090046,0,0,14.0103844481119,13.2946174198567,4.67083007,0,0,10.15834176,0,0,0,6.8966555501706,0,8.92825547,0,0,7.265856901262,1.6796636899849,0,2.6611271953451,4.9422470855414,3.8990144533078,0,9.03170837,19.155543329523,19.972752139627,9.14651644,0,0,0,0,0,0,9.37489761,0.847748983114101,3.7884362,8.6434278217668,8.4106707789138,7.41813745,10.3394917829321,7.68502661,7.4763209858396,0,0,7.5805953,9.4112845214164,12.5807694321227,0,8.1777166652498,0,8.6302771296399,0.0953750877832995,3.50962609,10.90444695,0,5.73291417,15.2505771705599,0,0,0,0,6.7104477021516,7.41513292,0,0,0,0,8.44480452,6.421279535071,4.8513069870937,1.6555102579039,0,0,0,0,9.3493054509011,0,8.8476258675903,9.14886448,7.6186448511285,0,4.312638680859,1.27363717,0.551630379999999,0,7.10865745,0.929317303549102,0,2.2632644360671,5.1512893368614,4.0224618799751,0,0,0,3.5620251604158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","tissue","none","islets","84","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_84_IS_doublet_none_G12",2,0,10.2402170260939,13.56221851,12.01801975,9.8075032494821,11.41196169,0,10.91211759,10.21527873,10.85952791,11.57879849,12.14608416,0,13.1074159397993,0,0,0,7.0117752376171,0,10.6572235811381,13.04011378,8.3054219,9.15301488,13.64448674,9.7545362449005,10.36861745,7.26164712,0,2.48680978,14.304961869,11.79004426,7.40917812,0,7.9416081300316,0,9.09474037,15.3399339250247,6.9350782684957,10.33350663,7.7934867529644,9.0490373500094,7.8193789381372,10.403194581532,6.3742700455278,10.6152454662052,0,0,0,9.377344854659,0,7.02460438,7.7490977644921,0,5.4242566192973,0,13.3430412452846,0,6.67117954,21.5,2.6650312147508,0,0,0,8.79569692,0,6.70854726,0,7.7496901238421,0,0,3.4167867979335,7.09860223,7.0107514983641,6.9094431571082,0,0.504869929055399,3.2360751023325,7.9477114574488,8.9353230331806,7.97703592,8.4705082593344,16.3278656836793,8.12473239,0,0,0,0,0,0,8.37518279,0,0,7.0799000112546,7.0348909238923,6.34505404,9.4179839645686,7.50313041,6.7761152117236,2.1764376952425,0,0,7.5281033350403,8.9424314195248,0,6.6180575724255,7.93859894,6.6646997572519,0,7.26296249,7.90377749,9.59933522,4.75483283,0.904258383417702,0,0,0,0,0,8.00969902,0,0,0,0,6.7239541,0,0,0,0,0,0,0,5.9029027301821,0,8.2340897128721,0,0,0,0,4.23451526,0,0,0,0,0,1.3817244382849,5.9342681994892,0.590217038753998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","tissue","none","islets","94","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_94_IS_doublet_none_H10",2,0,9.9970016195972,13.55236506,11.45298928,9.29904907784,11.17491596,0,10.37416842,12.12535995,9.95183396,12.54881213,12.36904174,0,13.1424881094355,0.4084846091719,0,0,6.7768493736693,0,8.4729346193656,14.579414348,9.33046015,10.45858717,10.33860615,6.7959403214576,10.42616108,0,0,5.12704818,15.009083812,13.97482608,0,0,7.6320089649943,1.4548265816609,8.69117335,14.5459055360086,0,11.60185765,7.657094424158,7.9584327756579,6.1189631741951,9.7545145418515,0,9.858926928427,6.6503683984929,0,0,9.700742003753,0,1.25183872,8.1986346284989,0,3.0832882036962,0,12.2326103598007,0,0,21.5,7.8621332089752,8.98224368,0,1.2018422415245,8.22405726,0,6.14630591,0,0,0,7.59013128,0.428893039999998,8.93338339,6.0664330392414,2.4652655692744,1.4584308811485,0,5.7712584727244,7.7735771394301,6.8639995386323,9.9058564,12.8940384708237,11.0718854416264,9.48635159,0,0,0,0,0,0,7.96025844,6.2669864878172,0,8.7736468936499,7.9098896386644,3.22803973,1.1005002161746,7.92300166,7.8351001993648,2.9536736941456,0,0,9.2396650892008,7.4245500814439,0,2.7464129720361,0,7.8402539884947,0,7.4603245,10.98875225,8.73682613,5.11249167,5.5550278503039,7.19813896,0,0,0,0,7.95007936,0,0,0,0,8.90221835,4.2234385199207,2.7544813579321,3.2888942893256,0,0,0,0,8.4600560295978,0,7.9317342572652,8.23399813,5.6093348653128,0,0,5.08315747,0,0,0,0,0,0,4.4149511899369,2.2294146970828,0,0,0,4.0353235403407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","tissue","none","islets","81","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_81_IS_doublet_none_G9",2,0,11.1776261511791,14.372456885,11.60813642,10.8357170212645,11.36450874,0,11.0529809,11.55202804,9.89525204,10.98627573,10.65132316,0,13.6573623799878,0,0,0,6.5222944801502,0,9.4693016907029,12.99632978,7.7415172,7.66921878,12.01375029,8.1305466053255,7.5689913,0,0,4.75939551,14.921353517,10.98288262,8.29786727,0,7.0844586805567,0,10.09780201,13.1684922619475,8.3314490288665,10.84547594,10.5625549771623,5.8946326317879,4.0969490554709,8.1909051177055,0,8.9686719327574,11.4651797228685,8.53656984,0,7.7622670938756,0,8.25265593,6.4526887652226,0,0,3.57516213,6.8468826861333,0,0,14.9654071751605,12.5375870281875,7.03836532,0,9.1430055787032,8.36044223,0,7.00073002,0,6.9427717344314,0,7.4184603,4.74652517592495,8.19458317,7.3250806433297,9.2247223605515,2.6846922188931,2.0432606398075,0,8.6528263655483,0,10.78332252,20.574664020779,19.7652246702338,9.5240202,0,0,0,0,0,0,8.82400948,6.2731884033737,0,7.9260780279808,0,8.01136398,11.2562313393776,7.66213944,0,0,0,0,9.06452623609,14.3907421444942,0,0,9.22394831,6.171597561035,0,3.4784349,10.49216107,0,2.53754939,16.7755546026812,0,0,0,0,0,6.21522684,0,0,0,0,8.63290692,8.0576069796807,1.0455540103043,0,0,0,0,0,8.5865209553119,0,0,14.66694495,0,0,1.1363348878229,3.28326529,0,0,0,0,0,1.5356011011213,0,3.541652599329,0,0,0,3.258267770805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","tissue","none","islets","43","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_43_IS_doublet_none_D7",2,0,12.4475424271256,14.760256224,11.62710446,9.6902459736315,11.59461438,0,11.00202464,11.3843751,11.03143046,10.79062456,11.82074337,7.94540237,12.7893473508351,0,7.582220732445,0,9.8351751852196,0,9.7694377142369,13.99124388,9.73117582,10.11652768,12.99381626,5.878035533306,11.13379039,0,0,6.7529954,14.513302862,12.57728638,0,0,5.8212429723411,0,9.45782543,12.3980809613659,7.5919951984685,6.85867567,8.8745012894852,8.1564652633981,9.2109563606819,9.7806034372409,7.5850565194939,9.7115373474866,10.0131151685518,9.39083722,0,0,0,7.0293489,0,0,4.4857076445045,0,0,0,0,13.4817662947274,11.0220026344745,0,0,7.7751441307416,8.70753785,0,5.50442187,0,8.1215466012332,0,8.4656046,1.9649740027132,12.55679343,7.4260060226716,0,0,0,2.0118430153681,11.0462881762571,0,11.58161666,21.5,20.3582521760976,9.56023799,0,0,0,0,0,0,12.14267672,8.0341932668757,8.00203521,7.8819376320008,5.5337187858572,6.05993922,11.3314039277042,8.85289714,4.5641240945197,0,0,0,8.6401486428867,13.244952753177,0,7.4722346985908,6.74166288,5.5530182410136,0,0.0365856300000011,11.73494883,8.03760052,0,2.9742101983158,6.95428692,0,0,0,0,0,0,0,0,0,7.37739467,4.7829981760988,0,0,0,0,1.4404301292909,0,7.6962595095818,0,1.8535648775933,7.0545266,5.19272446862,0,0,0,0,7.0611468454384,0,0,0,0,0,2.4949296052342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","tissue","none","islets","86","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_86_IS_doublet_none_H2",2,0,10.3571602526758,14.254122612,12.03237569,11.166317008237,10.69633323,0,9.51886211,12.05863504,11.04308213,11.17176148,11.25423245,0,12.8074906061607,0,0,0,9.6467118433401,0,9.8246177986652,13.4450743,9.66340073,7.5263341,14.620935362,6.1256944720092,10.80220176,9.06101286,0,6.01455564,14.701252662,12.30296876,0,0,5.7007221286496,0,9.44644262,14.7899462948459,7.87758234966,10.10282706,9.5258142086295,9.8623847217175,9.7522507636213,11.0090885513378,0,10.6650878547993,7.430684745144,0,0,11.8991453941443,7.4595917575685,0,5.6187047586543,0,4.10256765265,0,11.9850143315079,0,0,21.5,8.3240465266841,4.70012538,0,0,7.42428307,0,0,0,6.0741406760495,0,8.2755646,4.64936555061725,8.46967482,10.5285993384411,15.3111552361376,0,0.517488924882201,2.2783599315516,7.6615050204153,0,7.9972535,0,12.9587986534715,9.72606084,0,0,0,0,0,0,9.66572806,3.7953728905498,7.43855793,8.4195026659769,7.7542629664015,5.78866187,9.5716271300922,0,8.8861587278398,0,0,8.57361817,9.183686749294,11.8642389846382,0,0,0,7.7417766452101,0,1.09977729,11.57051797,8.73261722,5.5768072,0,0,0,0,0,6.5022398188074,6.47359369,0,0.661610679787099,0,0,8.55820876,6.7948888012302,4.7349472640323,0,0,0,0,0,8.9422429507173,0,9.3799835801235,17.032237593,7.0297032544433,0,0,4.87156624,0,0,0,0,0,0,4.6138268357824,6.21439572549215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","tissue","none","islets","58","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10",2,0,12.9188653010667,15.050958984,12.05634769,11.0869501149329,12.91683658,0,11.7699892,11.45453647,12.35506382,11.9654854,12.7066658,0,13.520507243874,0,0,0,8.641725059439,0,9.7349749690851,14.047439972,9.14883581,10.16337482,14.625443912,7.6975002874099,11.42269607,9.71474473,0,6.52215976,15.635126502,11.97092611,9.52618787,0,7.3536708870451,0,9.58036367,15.680760038779,10.0351008829873,10.46455883,11.1692424689326,9.1552581867603,9.2934010678195,10.8211920068064,6.1551674047305,10.9033272561545,9.760098461482,0,0,10.9758008592087,0,9.1895195,8.4413917648553,0,0,0,13.3610911714789,0,11.08593557,21.5,8.4770068442662,5.20538167,0,0,9.14540292,0,8.09284389,7.22267199,9.0178381546917,0,9.01890138,0,10.14515304,6.1215795368437,12.1898481214871,0,0,6.373062550085,8.8207246714968,9.0714535610426,9.26345994,20.0269616670446,16.018791206134,6.73869032,0,0,0,0,0,0,7.14870736,8.1606935542696,0,6.8963169107806,7.5212469403853,6.59157028,10.1275498626375,9.35508712,7.3221016207906,0,0,0,9.6146124937674,8.7898909024644,0,0.9124987994234,8.92691308,8.6213658712939,0,5.06499789,11.6988321,8.59028323,0,19.1084962478373,8.1319251,0,0,0,5.7845878209761,4.29486513,0,0,0,0,8.77669111,9.0060411206709,0,1.9159459843293,0,7.09593528,0,0,6.9884458977496,0,5.060894886144,14.384129339,6.4658617224355,0,0,0,0,0,0,0,0,0,3.8403442172424,2.0333222218391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","tissue","none","islets","72","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_72_IS_doublet_none_F12",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16230032,0,0,0,0,0,0.20284023,0,0,0,0,0,0,6.7232157085891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851268337771991,0,0,14.5235966441912,0.8348864298646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4442490146946,0,0,0,0,0,2.4025922022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07051996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09532564,0,0,0,0,0,0,0.836465450038197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","tissue","none","islets","56","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_56_IS_doublet_none_E8",3,0,0,0,0.152626550000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71085879,0,0,0,0,0,0,0,0,0,0,0,0,6.8084975694711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0099168982247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257205442314799,13.5959658513216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5141950109063,0,0,0,0,0,0.341719479999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","tissue","none","islets","74","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_74_IS_doublet_none_G2",3,0,0,1.90520356,0,0,0,0,0.776429830000001,0,0,0,5.47262757,0,0,0,0,0,0,0,0,0,0,0,4.3567402,0,0,0,0,0,10.47639575,0,0,0,2.4847886568141,0,0,7.917430498702,0,0,0.6829881015083,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2836232135683,0,0,0,0,14.9712371104147,3.0086541457099,3.06778305,0,0,8.09814529,0,0,0,0,0,0,0,0,0,0.4942748852772,0.945968471938301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1524753513862,0,0,0,0,0,0,0,0,8.2174144794734,7.3877893914364,0,0,0,7.0897966934137,0,0,8.42652599,0,4.33157683,1.1399657541269,0,0,0,0,0,6.39382827,0,0,0,0,6.68775593,0,4.4328557421154,0,0,0,0,0,0,0,3.9091953748233,5.54577518,0,0,0,0,1.27618429,0,0,0,0,0,0,1.3847346988504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","tissue","none","islets","68","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_68_IS_doublet_none_F8",3,0,0,5.33698428,0,0,2.43172678,0,0,0.16908621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.56375782,0,0,0,0,0,0,2.0971884029733,0,0.879308940000001,2.9809869887614,0,0,0,0,0.2349743791824,0,0,0,0,0,0,0,0,0,0,5.4902718966886,0,0,12.6473037941729,1.3887943590108,0,0,0,7.69801998,0,0,0,0,0,0,0,0,1.7700941816024,0,0,0,3.9873266936112,2.1464373989761,0,0,0,8.7099026006487,5.06854585,0,0,0,0,0,0,7.62748923,0,0,1.9208023373366,0,0,0,0,0,0,0,0,0,6.4671342118791,0,0,0,0,0,0,8.11714017,0,0,6.1644478729068,0,0,0,0,4.631145987019,3.92932337,0,0,0,0,6.09305903,3.3612887912804,0,0,0,0,0,0,6.2014307429226,0,0,0,6.8482260064919,0,0,0.535875279999999,0,0,0,0,0,0,0,3.7834471755756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","tissue","none","islets","53","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_53_IS_doublet_none_E5",3,0,1.5539397427682,0.933021579999998,0,0.5179152500051,0,0,0,0.128795830000001,0,0.154027419999998,0,0,0,0,0,0,0,0,0,0,0,0,2.30370995,0,0,0,0,0,11.99723218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8831912348869,3.7993591894794,0,0,0,1.09220714,0,3.63063724,0,0,0,0.224018439999998,0,0,0,0.213927379271801,0,0,6.6285780264262,4.1774762447488,0,0,7.6993810970939,8.3404601129144,0.524156999999999,0,0,0,0,0,0,5.47443087,0,0,2.2675862903754,6.8920373286274,0,6.8609712000404,0,7.1198452386734,0,0,0,3.6742877238637,5.9817358861431,0,0,0,4.8078200421321,0,0,8.67418858,0,0,2.261061438936,0,0,0,0,0,0,0,0,0,0,5.93560802,0,0,0,0,0,0,0,1.3061140729358,0,0,7.01221836,0,0,0,0,0,0,0,0,0,0,3.7514687958575,2.0050923422427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","tissue","none","islets","37","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_37_IS_doublet_none_D1",3,0,0,6.18307394,0,0,0,0,0,0,0,0,0,0,4.1895027223182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06332523,0,0,0,0,0,0,5.7732257864184,0,0.69288856,6.6922634603039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699902430700298,0,0,0.689177421352898,0,14.0300619331285,3.6621307005088,0,0,0,8.83059492,0,0,0,0,0,0,0,0,4.513603118597,0,0,0.4407776576057,0,0,0,0,0,2.1267636733907,0,0,0,0,0,0,0,9.22215078,0,0,0,6.0760078204945,0,7.3704992436276,0,1.0509923553354,1.6994097626346,0,0,8.5924878836135,6.7862927096628,0,3.9547050497412,0,6.1651813690378,0,0,9.47272318,0,0,0.2317440466948,0,0,0,0,0,4.14861983,0,0,0,0,5.13567347,0.4630987076136,1.9526718232419,0,0,0,0,0,7.1888121484259,0,1.3983821242011,0,5.6464879564837,0,0,1.42932359,0.59763985,0,0,0,0,0,2.8733757243503,0.832816238448199,0,0,0,1.6519827766401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","tissue","none","islets","63","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_63_IS_doublet_none_F3",3,0,0,0,0,0,0,0,0,0.161509519999999,0,0,4.82118036,0,0.8265138943319,0,0,0,0,0,0,0,0,0,3.39582011,0,3.81899404,0,0,0,11.50088195,0,0,0,0,0,0,7.1695386022069,0,3.55638897,0,0,0,0,0,2.1245402008266,0,0,0,0,0,0,2.9204523433965,0,0,0,1.5101032706409,0,0,14.7783014710706,4.6279465726498,0,0,0,9.09223324,0,0,0,0,0,0,0,0,8.2800464915299,2.5823250721623,0.133371606201599,1.770710625511,0.889739899899901,0,0,0,9.8818679367194,0,6.83777394,0,0,0,0,0,0,4.53448117,0,0,2.1657474532969,7.7240302030638,0,0,0,0,0,0,0,3.898352031603,7.1008456942797,0,0,0,7.0940928317801,0,0,7.5800267,0,0,0,0,0,0,0,0,6.87157337,0,0,0,0,8.2677104,0,0,0,0,0,0,0,3.9398390332701,1.0758751793242,4.8956768931284,0,5.5626267422287,0,0,4.55197916,0.214323100000001,0,0,0,0,0,4.5967404030997,2.25775209841195,0,0,0,2.9415697970391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
