"","y1","y2","cellSource","kmeans.cluster","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster.1","Jak1","IAPP","Ly6e","pten","TGFB1","ITGB1","Irf2","HIF1A","Stat3","Hprt","gsk3b","gsk3a","VEGFA","gapdh","ICOSL","CSF1","INS2","Stat1","Tgfbr2","PDGFA","FLT4","Irf1","PTK2","SFRP1","INS1","TIMP2","Ifngr1","WNT4","Aim2","KLF5","TLR4","TLR3","Pdl-1","nfkb1","Jak2","Traf2","FGFR1","CD24A","GCG","tnfrsf1a","Tnfaip3","EGFR","SST","ACVR1","VEGFB","PDGFB","ANPEP","CD14","il4ra","Socs3","NFATC1","Il27r","Oas1b","ICAM1","CSF1R","Irf7","icam1","Il18r1","VCAM1","Map2k6","Isg15","LY75","FGFR3","Ifit3","CD74","Cd44","pparg","tnfrsf1b","Rsad2","Ifi44","H2.AA","Fyn","Ifit1","CD36","CD83","TEK","Vav1","SPP1","DES","Oas2","ccr2","CSF2RA","Stat5","ANGPT1","TIMP1","CD44","GHRL","H2.DMA","FGR","Bcl6","GM13889","Nur77","Bcl2","COL1A2","Ceacam1","Cxcl10","ICAM2","COL1A1","PDPN","ITGAX","IGF1","TLR7","KDR","CXCL13","tnf","Mx1","TNC","PPY","LEPR","IL34","CSF2RB","MMP9","ccr6","il7","IGF2","GFAP","ppargc1a","il25","PECAM1","PTGS2","IL1B","il6","ADGRE1","cd80","CD80","Cxcr3","NLRP3","Tbx21","Oasl1","IL-21","MMP3","cd40","CD8A","Il12rb","BMP7","MMP2","Zap70","cd86","CD86","FAP","cd8a","TNFSF11","COL11A1","il1r2","Icos","LCK","PDGFRB","gata4","BMP5","TLR9","SELE","Mapk8","CLEC7A","foxp3","Zeb2","ctla4","ZAP70","Stat4"
"64",0.357522833560305,-0.487278058040527,"tissue",4,"islets","67","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_67_IS_doublet_none_F7",4,9.9072400296028,0,12.371801534746,10.689006978915,0,10.3999205637864,11.2060474037066,8.8746627192989,9.3112040209721,8.9272147036493,8.4973758255744,10.9478981007456,11.3776583844688,14.4157345325608,0,0,14.3962078138771,11.1341732672484,0,0,0,10.1770838938636,9.6115815807897,0,5.9528935095029,9.945912584351,7.7099895726991,9.2523527892309,0,0,0,0,7.356849192253,10.4345762406841,9.3045109567016,7.956372276894,5.7676492706448,7.0020471150604,20.1563750073225,7.62337437529,0,0,2.4786425891491,7.4384393841542,0,0,0,6.8733561891715,0,6.4602864994859,6.1939278135115,0,0,3.345081756206,5.9458169494729,5.4453711989559,2.6944453306609,0,0,0,6.1230139814946,0,7.8403429452028,8.8228520518408,11.3860840817962,0,0,0,0,8.5905843391999,10.0800742369961,0,0,0,6.2320644791162,0,0,0,0,0,9.6501012355577,0,0,0,7.218356178792,0,7.6830972915332,4.9834934504234,0,7.4970763240536,0,4.6180917817915,0.398507816669198,0,0,7.2060109076021,0,3.2661164487327,0,6.2411086229475,0,0,0,0,3.7085495612106,0,7.8701046028184,0,0,0,9.1582407982506,0,7.2851638447945,0,0,0.319478239896899,7.6125441261643,0,0,0,3.3724367601966,0,0,0,0,0,0,0,0,0,0,0,2.7058237455106,0,0,0,0,0,0,0,2.3043997006742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",-0.151285505015258,0.400482897007636,"tissue",4,"islets","31","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_31_IS_doublet_none_C7",4,0,4.6493079184265,10.2767099945931,10.8838718656869,0,10.5647690261501,8.0699508014074,6.8810633976468,10.7396489924615,10.0043886335876,10.6509919404519,10.614163485593,11.2975552748835,14.3005397673564,0,0,12.8790963942872,0,0,8.1067921961199,0,1.2946349283174,7.1389281201647,0,6.2675620329732,6.8788405231433,0,9.2654900207807,0,0,0,0,7.4656809278374,10.1310459990005,0,0,7.7531312419952,7.6028540326061,20.1454457118148,7.3575871035917,0,0,9.6649037035378,6.5978063682078,3.1402530656513,0,3.7428633274612,7.3274335250982,0,6.2393355258456,0,0,0,1.7944587039385,7.4103279060256,0,1.652263859367,0,0,0,8.4738773991075,0,2.994872252418,9.5678304321787,3.4941763135112,0,0,4.9806497765671,0,8.8991447610529,4.3946640868436,7.6004157610924,7.5109836408475,0,6.0407682998505,0,7.526319660155,0,8.8235678624015,0,8.7700842538555,6.1730599134647,4.548664426015,0,0,0,8.973820389813,6.0095388757253,0,0,9.4170740239397,8.9933009672904,5.7056618205613,5.3664954285818,0,5.2068594765771,0,0,0,7.8819205226196,0,4.6703037470918,0,9.0047241763644,3.4641002380787,0,8.9862421714508,0.159668958418301,0,0,8.6603881171,0,9.2911653347345,0,9.8883668437962,0.0365018904442991,0,4.510879385959,0,7.5415136710234,0,0,0,0,0,0,0,0,0,0,0,0,2.6499038943218,0,0,0,0,0,0,0,2.65225563432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",-0.0284175475209203,-0.0529375182308591,"tissue",4,"islets","55","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_55_IS_doublet_none_E7",4,10.3807768503067,5.430385055401,12.8323678645542,9.0107731237868,0,10.8457917188932,10.3938424276374,9.6501318210907,9.5589017538015,10.228302654612,10.0158204827024,7.9415155587988,11.0214531125079,13.798833434937,0,0,13.3895049645632,0.437587051335299,0,0,0,10.1966668540542,6.6393848964913,0,2.6066721629545,8.4388342218802,0,10.2209362885523,0,0,0,6.7622201236606,8.8326675235923,4.0949677983686,0,7.5084496027502,8.6668978020928,1.2931742108667,19.3516032599546,4.6269588867918,0,0,12.9610672831113,8.0621263969163,3.7141387292111,0,9.3877824167558,3.0285332362857,0,3.5986363738457,0,0,0,0.282609009274498,0,0,2.4221291334936,0,0,0,8.7489631028299,0,8.143035354534,10.4908181077583,9.6083066119304,4.1485461225084,0,3.9592488163756,0,8.5859771324486,6.9883589822831,8.9136258020529,1.3262933393131,0,8.2596795078269,0,7.8458062310033,0,7.1706661953118,0,8.0582885499338,0,3.3337700802165,0,0,2.5446007698782,6.7173736520234,6.4790088638176,0,9.4511482442254,0,0,4.8798533622691,6.6485683557877,0,7.8370398631015,0,4.911158654199,0,6.1193547644998,0,0,0,8.7674513272608,0,0.256753188364701,3.920786143798,0,0,0,7.5849433107195,0,5.9284803379753,0,8.021591028182,1.5795833590959,0,2.8254778767139,0,7.6080017090785,2.7793700158972,0,0,0,0,0,0,0,0,0,0,0,4.4561238362563,0,7.7989729261685,0,0,0,0,0,5.0078421129931,0,0,0,0,0,0,0,0,0,0.775162400902701,0,0,0,0,0,0,0
"6",-0.425190849184677,-0.118620971779654,"tissue",4,"islets","14","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_14_IS_doublet_none_B2",4,9.584418007178,3.2788986980145,13.03387734811,9.5879679132162,0,9.2522203411281,10.403986318283,9.3580887348572,9.0293681563911,9.2427337419425,8.9452123439676,10.6845588085279,11.2945484431337,14.2237813569498,0,6.9321906192672,11.7734382165419,8.9722571267056,0,0,0,8.52247112621,9.4697633552634,0,5.9428545154291,6.6454086997382,0,10.4232462970851,0,0,0,0,0,9.2052444711352,7.7309336664194,8.6465857709984,6.4093834389028,1.0539601143751,19.6903033303725,8.6830433667713,0,0,9.8679417742446,7.8414477608448,5.9955476151181,5.8811358461707,5.4359728790428,0,0,5.7228530148798,0,0,0,6.225719571159,7.6226838532924,0,7.0633435772134,0,0,0,8.0098778110183,0,8.4561853840385,10.1212530157693,8.297172887242,0,0,5.4068793906661,0,9.5564181028741,9.7228320920341,0,9.6401915548427,0,7.342790523368,0,5.9311179129224,2.2238290795885,8.2333328977333,0,9.5495587916131,5.913032222813,7.5865461881872,0.9512422384465,4.9069779401708,0,7.4079367080582,6.7205848216708,0,8.4475458040468,6.7031057471604,0,7.3023405213895,0,0,8.2118095844369,0,4.358699622185,0,0,0,4.6696088119378,0,8.7950199024326,0,0,0,4.1970051670857,0,0,7.154465496359,0,9.9684071540597,0,2.9817671974488,0.261475132815601,0,5.0487528024413,0,6.62251661023,4.4388060409365,0,0,0,0,0,0,0,0,0,0,0,1.6790067342737,0,0,0,0,0,0,0,0.909851472696001,0,0,0,0,0,0,0,0,0,1.0394170096559,0,0,0,0,0,0,0
"74",-0.384784333484518,0.356154258981978,"tissue",4,"islets","76","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_76_IS_doublet_none_G4",4,9.851771821117,0,13.3419286800502,10.5882674975122,0,9.6834293900237,9.2518627742323,9.1456661124838,9.1295219306895,9.8408724149615,10.1359722785302,11.5132277818473,12.4138877473371,14.0761102439589,0,6.8018568027008,12.6654509380652,11.6516173463539,0,0,0,7.0043741200876,5.3532762420212,0,5.2477700664361,3.3171794082296,7.5056599079696,7.340338587898,0,8.586528099197,0,0,8.4865677137558,9.7274480473717,0,0,8.8723397351045,7.6268114043519,20.4488538683105,8.2388641646887,0,1.6063385393834,7.8327934856866,2.8636761609488,5.1738961120283,0,0,7.5243436176611,0,6.2754573458024,0,0,0,5.4910071378773,7.104198253253,0.280394472421602,6.0807530685288,0,0,0,8.6689365682386,0,8.641037671852,10.7957735290086,12.7576973232042,0,0,7.8469434280537,0,9.1628728294106,10.6221311275599,8.7925907798433,0,0,0,0,7.109205509076,2.6580165174963,7.3293310991463,0,8.78340973523,0,4.8425844035475,0,6.3572435394289,0,6.1155464546767,8.0315968739592,0,7.9154611919096,5.2650865972791,10.883427921912,1.3965717550671,0,0,7.8233081518259,0,0,0,7.1219585407709,0,5.2794690014562,2.6210011708395,9.1137266321141,5.1111748501413,0,8.8283434117024,5.0772185527413,0,0,7.2029173020373,0,8.5959316900628,0,4.9519443562419,0,0,2.0102118742598,0,8.3747269769556,0.2088256966606,0,0,0,0,0,0,0,0.9300783974867,0,0,0,1.7110620813638,0,0,0,0,0,0,0,3.4513900404902,0,0.0832660099794005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",-0.398511373001377,1.10194719655121,"tissue",4,"islets","90","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_90_IS_doublet_none_H6",4,9.9235455140341,6.2525015410618,14.8110247384027,11.6430928289342,0,11.5347539587652,7.3368640830989,9.7038953024592,9.2824470998651,10.9343263374875,8.7506558688605,11.1043325524613,12.1688698737349,14.7043587044735,0,0,11.9011657604558,8.3493570113832,0,0,0,9.7461845047637,9.4947507614714,0,7.070299496228,0,7.4309959969054,9.2207156762319,0,9.0620595764102,0,0,8.4937445498192,8.9265231614938,0,7.4734955512235,10.7723192121756,0,10.5791181867384,8.788275818601,0,0,11.0594994686287,6.5619462710668,0,0,0,5.1915543958672,0,6.4948910630101,6.972486306926,0,0,1.1216654024716,4.625096015519,2.4684229963171,0,0,0,0,7.3761045331603,7.594944372741,7.7281778182599,11.4933334269039,6.5134396073005,0,0,3.5186463791732,0,8.8831480080173,7.624689574045,0,0,0,0,0,6.0659306879507,7.6741941278613,7.9588381080206,0,9.8305740435327,6.8809564049909,7.1720195349543,0,4.1318612058303,0,7.793690390867,6.3974618584855,0,0,6.3493684773746,8.0598189537,6.247261703692,9.1984839056706,0,6.8164334289696,0,0,0,4.7718892325889,0,2.8650521181163,0,7.6937885768473,0,0,7.0892201897189,19.1320763647888,0,0,6.7794710040127,0,9.4382837562215,0,0,0,8.5929238549114,4.196210310591,0,4.3065596860873,0,0,0,0,0,0,0,0,0.0636925213402009,0,0,0,4.3035784027006,0,0,0,5.4591726260651,0.403354201684,0,0,5.3043266942489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.339210434064,0
"55",-0.655532599882589,-0.110538762854594,"tissue",4,"islets","59","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11",4,9.445078698312,5.072306063251,11.3444668929247,10.253184356474,0,11.567363001993,9.0091367919486,9.6994642015805,9.7283007201133,8.4492444510705,7.3112778978604,11.1225099309765,11.8869593904423,14.0657833949159,0,0,14.6432977080205,10.1663425805636,0,6.3882775766165,0,8.1362747030262,6.9587997234579,0,5.7841800812108,7.5741861082203,8.6199371164439,8.3211120366632,0,4.2853570987971,0,6.4826581152101,0,7.6657414264377,7.2855036233644,9.514484100218,9.3705963945685,0,21.0062451778546,7.354371233684,0,0,11.2582080163663,8.2462022295728,6.1907234326456,0,6.2049910452585,7.3385706237584,0,7.6858049052836,6.9507359957484,0,0,1.6185232023689,4.6388567202317,10.5735499569133,3.5048874366806,0,0,0,5.1223141111096,8.6705128532441,3.68103857301,9.4224469939285,11.4420153740075,0,0,5.4006974514652,0,7.8501080936235,8.4755840550284,8.2182016543565,8.416898036149,0,0,0,7.9033805637348,14.5438869461913,0,6.1233602991817,8.0926526388527,3.4712687600596,5.8481768530137,0,6.4680057139472,0,7.3144815476126,0,0,0,3.7822492428396,8.4035217059745,5.3644422031661,0,0,7.3291070195665,0,5.5079804356141,0,0,0,0,0,5.7920164107778,0,0,7.0012987819905,2.3772652207834,0,0,3.9224366966982,0,8.5742517299927,0,7.8720346164423,0.302861012333199,0,0,0,7.9409909706701,4.3658695874107,0,0,0,0,0,0,0,2.4396598084781,0,0,0,2.7184974579327,0,0,0,0,0,0,0,3.3789814665238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",-5.66544368277654,-2.08292709094803,"tissue",5,"islets","26","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_26_IS_doublet_none_C2",5,10.6769342204108,0,14.9017551662597,12.5056192055663,4.2595941032627,12.4437233305065,10.8117858616486,9.0204934535876,9.7670440822691,8.5192145054651,11.1395816967779,11.0089052400499,11.4669623990094,14.9386917564027,0,10.4288080107066,7.4617753767322,8.3515721419175,8.4073779375037,10.6725039964594,7.7108641613394,10.9778765489068,4.3152636969159,8.5910850130232,7.3999775156,12.4757245498383,10.7787163117391,9.6736280637958,0,10.6860950895761,9.5650480286267,10.1718850712677,7.3685217488735,9.9938154290908,7.5837481873861,8.5347069390456,11.1166397652996,13.9846887938759,0,10.8191452971263,7.3822864489421,0,0,0,6.4566774536831,8.0364057634243,9.1472091997962,10.909682025666,7.5034657472428,8.9337221171321,8.2376123581067,1.5868298283348,0,7.6424445617516,10.9473936487999,3.91875892803,8.1914125275926,10.2226442058795,0,7.3379061066184,8.6173914937644,6.3225445174753,12.2347454684338,10.5354337260968,7.3483916400728,2.3627784971975,0,4.4673429155804,0,9.4718517448194,7.4246952149193,0,0,0,0,0,6.8000758662671,16.190524221095,3.4909294517579,0,10.6837197699184,7.0338131940491,4.1648958754702,9.4333789608305,6.6110290058449,0,8.0496994828107,8.1884180579438,0,8.0813152554483,7.9540762964918,7.2932887932615,6.4702373940793,0,0,7.6272035007802,0,0,10.9055341647088,0,10.9152663703109,2.2816314262171,0,9.5802618489711,1.8845908720374,0,0,0,0,0,0,0,9.1158991346445,8.593308070649,4.0658844389792,1.9282574967203,9.7236130714368,6.6696163184729,0,8.0767383647818,0,0,0,0,0,0,0,0,0,0,0,0,3.1549134755952,0,7.3584528353112,0,0,0,0,0,3.2682175705594,0,0,0,0,0,0,0,0,0,1.8422770284615,0,0,0,0,0,0,0
"2",-5.6801456751733,-3.74363109984353,"tissue",5,"islets","10","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_10_IS_doublet_none_A10",5,11.2843971497271,0,15.746953103817,11.6478383198133,8.9927949932275,12.7523846116582,10.7436519875027,11.8192295247634,10.755612737783,10.2641018702266,9.7441524813848,11.2863429606662,7.260685809909,15.4082494459823,8.6278564933621,11.5368501643928,8.8764864654822,10.8924327783803,11.6103191431406,8.8972470085936,9.6267099759036,11.1177676674561,12.4098737978554,9.8718278706168,8.3774233189762,12.8029012950933,11.6875588391133,0,8.4549591319637,0,9.7554785024413,9.8743588681776,8.2047838024387,10.9664935017482,9.4967689995562,7.233191261126,9.7192757386855,6.8084664313708,0,13.3244114955291,10.3951772525804,0,0.413418795532301,7.8648232522558,5.865480967885,8.1685239638994,10.0961477666498,8.1338434272923,11.9948371367153,4.5873163690833,9.1162361408298,0,7.1246619241799,10.0689031920234,6.9244991429651,8.5869436440096,10.4270179606139,0,10.5562607101374,8.6389367593306,9.9583122993682,0,9.7355839108969,12.3355461208016,6.9814787755393,0,6.3010402565082,11.0400703837352,7.3267656462158,10.827411344343,7.1549934133414,10.472870676281,9.0234440121696,14.5076189082657,0,12.7540313072342,4.8239351456094,3.6914561441176,9.8203068092471,0,10.609526244321,1.1437734479547,1.7622176583296,0,7.3630268636478,0,7.7213217549136,7.8413053437546,0,0,8.8260186881292,10.0815720032115,7.6213636337738,0,0.0786416034565995,5.9069691844986,10.0437676950399,3.178250503254,0,5.7479821872066,0,3.721526060738,11.3277338840542,9.9389889852778,4.1118291048383,0,5.5198769097255,0,12.1569796936161,0,11.1917381386286,0,10.5213904291496,0,3.9252321235679,2.3880921728172,0,3.250313382044,15.841430610581,7.8692274932622,0,0,0,0,0,0,0,0,0,0,0,7.2582956011121,0,0,0,0,0,0,0,0,0.886530104718201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",-5.06101388456516,0.36159213461275,"tissue",5,"islets","49","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_49_IS_doublet_none_E1",5,10.5863536080804,6.1181469292525,15.2006296272175,11.6020992127912,9.812938863132,10.5535591634627,11.1381836370793,10.8117474277566,10.9430529737828,10.8920241878786,6.626497461722,11.1360051807255,8.7981393635949,14.7635293542816,9.9617496987352,0,15.3949269325627,13.4228922526013,9.8716168929417,0,0,12.7549304385656,0,8.0740123223201,6.0888870945813,3.2283128429396,10.6114243531103,0,11.1557792975939,0,0,9.5843771681884,9.767330938182,12.9102025145703,12.1470261332878,9.2195350750752,10.0308288563548,13.9651849574749,0,11.0449166999961,10.6840443814226,0,11.5275497205679,8.3324228893966,6.8512036623699,7.8539879660899,12.4038195752406,4.6211179802693,11.1409681021351,5.1843555197551,9.7184644933234,0,0,10.8441912604797,9.6085270985573,11.2298213587697,11.5627865400267,0,0,0,8.4509741076324,7.858475728386,7.4472884880278,5.1299645866653,17.837953961598,0,7.5160862846148,10.345257144457,0,5.8441635760077,16.7933427403354,10.7698608286334,0,12.1693744461194,0,0,11.2162886034876,10.1427624327985,9.2846197327116,0,13.4795442153291,9.0177352900084,7.8121082802194,0,6.591918093372,0,8.1765674677834,13.0850309217259,10.4248349714486,10.9158185666564,0,9.2102591881644,5.2102007297127,0,0,7.5135127906569,0,2.9413934420687,0,11.1958809618707,0.711031536872099,4.2730135698939,0,8.4741555224852,4.001280248091,8.6429954622313,8.1214643882249,0,0,0,12.7122964409848,0,7.660582603356,0,0,0,0,3.0254715529081,0,6.5083379640187,0,0,6.821910844073,10.5094983162144,10.0110172246517,9.8319765227901,6.863436595873,0,0,0,0,9.9917468923698,3.1530904318458,0,0,0,0,13.4821427816093,13.2894714631684,0,2.6038133999441,0,0,0,7.2840802184226,0,0,0,0,9.5792246677547,0,0,0,0,0,0,0,0
"71",-5.68454768747271,-3.78574689431458,"tissue",5,"islets","73","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_73_IS_doublet_none_G1",5,13.6448726283972,1.17186786748,16.121753651373,12.1122321747646,10.7061429237712,13.9038113025285,12.0457196991243,13.6828236164672,12.9718158073876,11.3901942094656,11.2345200486487,12.0124542187725,5.8725583046433,15.4277099552586,9.5298474782583,11.5648348694579,7.3655017657965,10.7916699120386,14.181575638224,9.4037175151349,11.3837749599963,12.4652318081144,12.4198298110474,0,7.9658028918284,12.7856394129057,14.0758921888356,6.07108390883,7.5805960764272,0,10.5960029307299,9.9406007350054,10.2461716249123,12.0368072447744,12.0507925798427,10.2327012797135,9.8858535644604,1.190452990044,15.1935606943562,14.6950296171245,12.0327127165813,0,5.660910104342,9.0742409770379,0,10.6486144970852,10.6539159987879,10.0192089010955,13.2332909221421,7.031595874347,9.9346511728648,7.2762820634551,0,12.7307940768767,6.7495911940627,3.0836687417833,13.3755528677968,0,11.1033262102951,9.0343838420939,10.338322775387,6.1992393975602,9.8681956967787,9.0496740520717,9.999573963538,0,6.9595074270167,11.3724262322162,0,10.2448159629919,10.2713483304119,11.4202728843744,3.4016325426158,13.0039396213304,0,13.8322598545313,4.0486685454424,0,7.1228803448181,0,9.462795898663,2.8561252712039,7.1253392609348,1.8010134640767,7.8775232147478,0,6.7810158867543,6.309841670137,7.4195898526131,0,11.0883047958078,9.0344242776037,6.1049103184095,0,0.339422220860001,9.344207829468,11.2231915855925,0,0,2.0029200413446,8.5556379345391,0,13.9277934158246,6.1777335435911,2.6696388867758,0,7.2856281311057,0,13.8508216732204,0,12.1478775470482,0,7.3274654137809,0,0,0,4.3229798750667,0,16.6829357241769,6.7424201124321,2.8261881315349,3.1576810336374,0,0,0,0,0,0,0,0,0,10.1344258551044,0,0,0,0,0,0,0,0,0.162238190169401,0,0.0593467255601006,0,0,0,0,0,0,0,9.5082082962497,8.6530071496106,0,0,0,0,0,0
"14",-5.79294447386023,-2.11491548056781,"tissue",5,"islets","21","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_21_IS_doublet_none_B9",5,11.7580583956275,0,16.0220282497005,11.0013802326263,5.1482653744571,13.180439475456,11.1834259506999,11.1037607056357,10.5006485553379,10.422943446723,11.3043871851407,12.8636491288806,10.7015201833124,16.0119727678706,10.0217047649139,12.5368195583734,8.0242824379901,11.9540007183746,11.3684594761756,9.8385097438384,7.1698867996254,12.7208918058709,11.241175285633,8.7885835238637,5.8891336062647,11.7339212575326,14.1930350151509,7.1937070888779,0,12.8642702659246,9.6506882110242,7.4474672946595,7.5218419072487,11.1913346481702,11.395965576446,10.3332231063337,11.0323628374541,14.3854778625513,0,11.3144239454462,11.7559989030043,10.0639741431425,7.0330917032172,8.1420460345979,7.4655890705556,11.8107620186622,10.6236441918404,13.0585734524767,11.0080550926224,4.3657048729832,9.4774861187061,0.496185985392898,0,13.1589564400594,7.3841084385364,8.1572227346509,13.5115332548554,10.7545910280852,14.3415024835411,8.3823420383987,11.0115166396083,8.1392495954282,8.8741120463734,10.8656931067019,17.1780477586895,8.7371071268758,0,10.2785519557546,7.9031070276172,9.7747952985507,14.9870769595356,7.3088091079594,7.5915115791773,0,9.5028370917162,0,6.8338022888567,17.1730328136547,3.6167577555458,0,10.686644356956,7.1287293140012,7.782163707325,7.1983830870795,8.7381475456101,8.1873368737603,8.718030309315,11.6489260173897,0,0,0,0,8.0908664564114,0,0,7.6345167852563,6.9601452851792,0,13.0994274850248,6.6113454094336,12.458600359376,4.6026894306612,0,9.2474305727968,12.8252797781876,0,9.2834828290645,0.135232629214102,0,9.1798524474588,8.1103221536819,0,7.9875446585985,0,6.0840281152745,0,8.1716775108509,0,0,7.518633417924,3.248934256558,0,0,0,0,0,0,3.4720475860265,4.1956143644992,0,0,0,3.627483190989,7.3773489028724,0,0,0,0,0,0,3.7653651320564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",-5.68792371576079,-3.7668733975983,"tissue",5,"islets","93","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_93_IS_doublet_none_H9",5,13.8172407339783,0,17.1390913266764,13.4389650087528,9.2629665597904,14.3928982139601,12.9893925187869,14.1888346449343,13.3911226519189,12.3123769479198,12.1431435409249,12.8905778236875,0,16.0311892256237,10.2343094573025,13.747379285918,8.7616168241359,12.3688792691136,14.9935509722728,6.9360674768177,11.3228451252494,12.9368046102767,13.0323644837841,7.4260501793228,7.7245445842803,14.1606444032343,14.0515748316042,0,9.0222093877458,0,11.7476149669655,11.0415522452396,9.6526202482973,12.6765906803269,11.9217189903047,10.8880268939197,11.2365481227652,6.3663307708108,8.7049307368464,15.6208393421732,10.2907536915093,0,7.5625790331159,7.641205337367,6.6711200405683,12.2812783835165,11.8831433690875,10.576212977244,14.1456943811939,8.9608398963814,11.6093151621354,5.4988103957558,7.7206250196157,13.4880095841273,7.190660429435,10.9507381391649,14.1035481713095,0,13.1787194462727,9.9899981434643,10.9011713798693,0,11.7433693455813,11.3601870478538,13.5050087594811,0,8.1098327079329,13.3146770896227,0,12.1406272159367,9.4743916913995,12.8185195728685,9.5078345337754,14.9301985578845,0,15.0591539463855,7.2892941701054,0,2.5781941490394,0,10.8966831654453,0,6.6258371019793,0,7.2057258581375,0,8.2237525966306,8.4708423940401,0,0,10.1796924442355,9.8940838955745,7.3655370236184,0,3.3860024948644,5.5724346786855,11.5756884555081,0,0,7.1959051397926,9.4544128277461,4.5474307428571,12.9637187188952,10.4184111899703,4.0101779966752,0,8.7507567270365,3.6675824927098,15.1556233531513,0,12.6261550914976,0.858907141913502,8.7771084710587,0,8.1923713327503,0,0,1.967711536666,17.404120702722,7.8083432621362,0,0,0,0,0,0,0,0,0,0,0,1.10793438701,6.0864142597371,0,0,0,0,0,0,0,6.6740008186435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",-5.75946480281013,-2.0821537384511,"tissue",5,"islets","34","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_34_IS_doublet_none_C10",5,12.0999035809741,1.3660952624832,16.4482248747459,12.620828152232,0,12.9898647470149,11.0140960351744,11.9148917187431,12.9550284456348,12.0051465837637,11.993045021002,11.6343314577493,12.9974901846866,15.6796042237565,7.9469032271419,10.8208113331035,7.8984697619595,15.3314984129013,10.5928337976788,9.6062065233075,0,14.4281133304785,11.6928179940894,8.1251558194576,8.9093429912657,13.0472024069998,13.1046111143241,10.458803373869,0,10.9956829072578,8.1265381796249,10.9345759355378,10.2543365478306,11.6874203760143,10.2823103267778,11.2161197855803,10.2818785859391,15.2444594402928,3.2372122372767,13.4326556349184,11.071666607918,10.5016151184241,6.3562229081854,9.8119865417937,6.3482625846706,7.6045316493262,10.9914377877048,13.8841876657234,11.4953024336686,6.504610496467,9.373152287494,0,0,12.8976109384685,8.5377106151744,10.1864371120811,13.349184694785,10.1635979193113,10.4449671079711,10.3686004902268,11.8634729639207,9.0273427613519,13.4836054123782,11.7232013578992,17.2602236977902,4.7500179913923,7.8299369502125,9.4419455710844,2.6045526721832,10.7512035283212,15.5188015183705,0,0,0,0,0,8.6094267461816,18.9811308590545,7.5168124094401,9.654280931115,11.1148760174259,8.437705152061,8.8805102899216,8.7259874296949,6.7231558989119,4.3629020111922,8.9278122127951,12.6519374832659,9.3233899604122,11.7917011767806,4.8856353996986,0,8.5123973424782,0,0,11.7210236312251,0,4.1841873648011,9.4063437536912,6.1823415252259,12.603180523664,7.8147249711426,0,9.7365413068842,11.0836828902284,0,9.8087863700762,2.2095035954256,6.9003750526394,10.4583012960608,5.3507007006993,1.2182364522075,10.0406573249197,10.6184307831443,7.6913254961335,2.062523447429,10.901270594082,6.8964144543664,0,9.6874565723052,5.1856223634006,0,0,0,0,0,0,0,0,0,0,0,3.5195746138682,0,9.3293327867887,0,0,0,0,0,3.7577408809505,0,0.0146178194409998,0,0,6.9895988593461,0,0,0,0,0,0,0,0,0,0,0,0
