Chip Run Info,F:\1363029192\ChipRun.bml,1363029192,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/7/25 19:02,1:43:02,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined,
Application Version,4.7.1,,,,,,,,,,,,,
Application Build,20200930.17,,,,,,,,,,,,,
Export Type,Table Results,,,,,,,,,,,,,
Quality Threshold,0.65,,,,,,,,,,,,,
Baseline Correction Method,Linear (Derivative),,,,,,,,,,,,,
Ct Threshold Method,Auto (Global),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,,
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,,
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,,
S33-A63,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S33-A62,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S33-A61,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CCR6,Test,14.76300322,1,Pass,0.023073164,82.02811297,999,1,,CCR6
S33-A72,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,VAV1,Test,17.22923328,0,Flag,0.023073164,999,84.95107941,0,,VAV1
S33-A71,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,SOCS3,Test,999,0,Flag,0.023073164,999,999,0,,SOCS3
S33-A70,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S33-A69,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IRF2,Test,12.52090736,1,Pass,0.023073164,78.98756456,999,1,,IRF2
S33-A68,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S33-A67,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CD44,Test,999,0,Flag,0.023073164,999,999,0,,CD44
S33-A78,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,TNFRSF1A,Test,23.20682346,0,Flag,0.023073164,81.1500272,86.29242752,0.516386128,,TNFRSF1A
S33-A77,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S33-A76,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S33-A75,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S33-A74,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S33-A73,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S33-A84,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,999,0,,ZAP70
S33-A83,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,STAT1,Test,15.83914536,1,Pass,0.023073164,81.61388896,999,1,,STAT1
S33-A82,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S33-A81,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S33-A80,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
S33-A79,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CEACAM1,Test,24.06219719,1,Pass,0.023073164,74.3667902,999,1,,CEACAM1
S33-A90,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,TNFRSF1B,Test,19.67114247,1,Pass,0.023073164,84.87495497,999,1,,TNFRSF1B
S33-A89,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,NFKB1,Test,17.17893381,1,Pass,0.023073164,79.02717626,999,1,,NFKB1
S33-A88,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IL3,Test,999,0,Flag,0.023073164,999,999,0,,IL3
S33-A87,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IL12B,Test,999,0,Flag,0.023073164,999,999,0,,IL12B
S33-A86,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,GAPDH,Test,9.589113864,1,Pass,0.023073164,82.93234726,999,1,,GAPDH
S33-A85,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CD3E,Test,999,0,Flag,0.023073164,999,999,0,,CD3E
S33-A96,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,ZEB2,Test,999,0,Flag,0.023073164,999,999,0,,ZEB2
S33-A95,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,STAT3,Test,13.41206203,1,Pass,0.023073164,78.79830296,65.12373601,0.968142978,,STAT3
S33-A94,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,NUR77,Test,999,0,Flag,0.023073164,999,999,0,,NUR77
S33-A93,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IRF7,Test,999,0,Flag,0.023073164,999,999,0,,IRF7
S33-A92,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,IFIT3,Test,13.85033984,1,Pass,0.023073164,81.81154139,63.94309463,0.952671821,,IFIT3
S33-A91,SEEP05_wk11_NOD-M_33_IS_doublet_none_C9,Unknown,1,CXCL10,Test,22.28225299,1,Pass,0.023073164,84.97206082,80.44374574,0.90404763,,CXCL10
S62-A01,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,BCL6,Test,14.99428758,1,Pass,0.023073164,79.93775643,66.94215597,0.979839585,,BCL6
S62-A02,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD4,Test,999,0,Flag,0.023073164,999,999,0,,CD4
S62-A03,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,GATA4,Test,999,0,Flag,0.023073164,999,999,0,,GATA4
S62-A04,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL17A,Test,999,0,Flag,0.023073164,999,999,0,,IL17A
S62-A05,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL4,Test,999,0,Flag,0.023073164,999,999,0,,IL4
S62-A06,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PPARA,Test,999,0,Flag,0.023073164,999,999,0,,PPARA
S62-A07,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,AIM2,Test,999,0,Flag,0.023073164,999,999,0,,AIM2
S62-A08,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CXCR3,Test,999,0,Flag,0.023073164,999,999,0,,CXCR3
S62-A09,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFNGR1,Test,14.30365758,1,Pass,0.023073164,77.41963571,65.8343264,0.944850879,,IFNGR1
S62-A10,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,ISG15,Test,999,0,Flag,0.023073164,999,999,0,,ISG15
S62-A11,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,OAS1B,Test,999,0,Flag,0.023073164,999,999,0,,OAS1B
S62-A12,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,STAT4,Test,999,0,Flag,0.023073164,999,999,0,,STAT4
S62-A13,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR2,Test,14.24251869,1,Pass,0.023073164,77.04257968,999,1,,CCR2
S62-A14,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD40,Test,24.74374298,0,Flag,0.023073164,999,72.80133986,0,,CD40
S62-A15,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,GSK3A,Test,13.16325592,1,Pass,0.023073164,79.80608187,999,1,,GSK3A
S62-A16,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL1R2,Test,999,0,Flag,0.023073164,999,999,0,,IL1R2
S62-A17,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL4RA,Test,16.39197227,1,Pass,0.023073164,77.18727215,999,1,,IL4RA
S62-A18,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PPARG,Test,999,0,Flag,0.023073164,999,999,0,,PPARG
S62-A19,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,BCL2,Test,999,0,Flag,0.023073164,999,999,0,,BCL2
S62-A20,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CXCR4,Test,999,0,Flag,0.023073164,999,999,0,,CXCR4
S62-A21,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL12RB,Test,999,0,Flag,0.023073164,999,999,0,,IL12RB
S62-A22,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,JAK1,Test,12.54463133,1,Pass,0.023073164,82.58729374,999,1,,JAK1
S62-A23,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,OAS2,Test,999,0,Flag,0.023073164,999,999,0,,OAS2
S62-A24,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,STAT5,Test,17.49139771,1,Pass,0.023073164,84.9658317,999,1,,STAT5
S62-A25,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR3,Test,999,0,Flag,0.023073164,999,999,0,,CCR3
S62-A26,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD80,Test,999,0,Flag,0.023073164,999,999,0,,CD80
S62-A27,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,GSK3B,Test,13.29201849,1,Pass,0.023073164,78.88396837,999,1,,GSK3B
S62-A28,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL2,Test,999,0,Flag,0.023073164,999,999,0,,IL2
S62-A29,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL5,Test,999,0,Flag,0.023073164,999,999,0,,IL5
S62-A30,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PPARGC1A,Test,999,0,Flag,0.023073164,999,999,0,,PPARGC1A
S62-A31,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR1,Test,999,0,Flag,0.023073164,999,999,0,,CCR1
S62-A32,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,FYN,Test,15.68217132,1,Pass,0.023073164,78.57718723,999,1,,FYN
S62-A33,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL18R1,Test,999,0,Flag,0.023073164,999,999,0,,IL18R1
S62-A34,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,JAK2,Test,15.21794277,1,Pass,0.023073164,80.13277187,65.16317864,0.98147301,,JAK2
S62-A35,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,OASL1,Test,999,0,Flag,0.023073164,999,999,0,,OASL1
S62-A36,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
S62-A37,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR4,Test,999,0,Flag,0.023073164,999,999,0,,CCR4
S62-A38,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD86,Test,999,0,Flag,0.023073164,999,999,0,,CD86
S62-A39,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,HPRT,Test,12.54677324,1,Pass,0.023073164,80.12070263,999,1,,HPRT
S62-A40,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL-21,Test,999,0,Flag,0.023073164,999,999,0,,IL-21
S62-A41,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL5RA,Test,999,0,Flag,0.023073164,999,999,0,,IL5RA
S62-A42,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PTEN,Test,12.66548103,1,Pass,0.023073164,77.99730103,999,1,,PTEN
S62-A43,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR7,Test,999,0,Flag,0.023073164,999,999,0,,CCR7
S62-A44,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,ICOS,Test,999,0,Flag,0.023073164,999,999,0,,ICOS
S62-A45,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL27R,Test,999,0,Flag,0.023073164,999,999,0,,IL27R
S62-A46,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,LY6E,Test,12.46053071,1,Pass,0.023073164,80.28626865,999,1,,LY6E
S62-A47,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PD1,Test,999,0,Flag,0.023073164,999,999,0,,PD1
S62-A48,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TNFAIP3,Test,999,0,Flag,0.023073164,999,999,0,,TNFAIP3
S62-A54,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TBX21,Test,999,0,Flag,0.023073164,999,999,0,,TBX21
S62-A53,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL6,Test,999,0,Flag,0.023073164,999,999,0,,IL6
S62-A52,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL25,Test,18.71887813,1,Pass,0.023073164,85.25886001,67.36663931,0.974606954,,IL25
S62-A51,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,ICAM1,Test,999,0,Flag,0.023073164,999,999,0,,ICAM1
S62-A50,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD8A,Test,19.58540606,0,Flag,0.023073164,999,76.78513345,0,,CD8A
S62-A49,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR5,Test,999,0,Flag,0.023073164,999,999,0,,CCR5
S62-A60,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TRAF2,Test,15.66902041,1,Pass,0.023073164,80.69766434,999,1,,TRAF2
S62-A59,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,RSAD2,Test,999,0,Flag,0.023073164,999,999,0,,RSAD2
S62-A58,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,MAP2K6,Test,999,0,Flag,0.023073164,999,999,0,,MAP2K6
S62-A57,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IRF1,Test,16.11040087,1,Pass,0.023073164,80.92377448,64.03114644,0.919179422,,IRF1
S62-A56,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFI44,Test,20.07825858,1,Pass,0.023073164,78.93578436,66.98308315,0.892164037,,IFI44
S62-A55,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,PDL-1,Test,15.45660618,1,Pass,0.023073164,81.84450056,65.92782185,0.966053212,,PDL-1
S62-A66,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TNF,Test,999,0,Flag,0.023073164,999,999,0,,TNF
S62-A65,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL7,Test,999,0,Flag,0.023073164,999,999,0,,IL7
S62-A64,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL27,Test,999,0,Flag,0.023073164,999,999,0,,IL27
S62-A63,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S62-A62,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S62-A61,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CCR6,Test,22.39363984,1,Pass,0.023073164,82.03825995,999,1,,CCR6
S62-A72,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,VAV1,Test,999,0,Flag,0.023073164,999,999,0,,VAV1
S62-A71,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,SOCS3,Test,18.4694588,1,Pass,0.023073164,88.06749633,65.62520517,0.913665691,,SOCS3
S62-A70,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S62-A69,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IRF2,Test,13.21124598,1,Pass,0.023073164,79.01954249,999,1,,IRF2
S62-A68,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S62-A67,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD44,Test,24.15469411,0,Flag,0.023073164,999,74.05520112,0,,CD44
S62-A78,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TNFRSF1A,Test,13.98999676,1,Pass,0.023073164,79.8267057,999,1,,TNFRSF1A
S62-A77,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S62-A76,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S62-A75,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S62-A74,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S62-A73,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S62-A84,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,999,0,,ZAP70
S62-A83,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,STAT1,Test,26.34586062,0,Flag,0.023073164,999,70.10142191,0,,STAT1
S62-A82,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S62-A81,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S62-A80,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
S62-A79,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CEACAM1,Test,999,0,Flag,0.023073164,999,999,0,,CEACAM1
S62-A90,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,TNFRSF1B,Test,999,0,Flag,0.023073164,999,999,0,,TNFRSF1B
S62-A89,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,NFKB1,Test,999,0,Flag,0.023073164,999,999,0,,NFKB1
S62-A88,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL3,Test,999,0,Flag,0.023073164,999,999,0,,IL3
S62-A87,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IL12B,Test,999,0,Flag,0.023073164,999,999,0,,IL12B
S62-A86,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,GAPDH,Test,9.423594484,1,Pass,0.023073164,83.03569121,999,1,,GAPDH
S62-A85,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CD3E,Test,999,0,Flag,0.023073164,999,999,0,,CD3E
S62-A96,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,ZEB2,Test,20.7366116,1,Pass,0.023073164,79.87212729,999,1,,ZEB2
S62-A95,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,STAT3,Test,12.61721728,1,Pass,0.023073164,78.85167816,999,1,,STAT3
S62-A94,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,NUR77,Test,999,0,Flag,0.023073164,999,999,0,,NUR77
S62-A93,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IRF7,Test,14.41586008,1,Pass,0.023073164,82.14028108,999,1,,IRF7
S62-A92,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,IFIT3,Test,14.40753386,1,Pass,0.023073164,81.90286167,999,1,,IFIT3
S62-A91,SEEP05_wk11_NOD-M_62_IS_doublet_none_F2,Unknown,1,CXCL10,Test,17.54468762,1,Pass,0.023073164,85.0454764,999,1,,CXCL10
S32-A01,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,BCL6,Test,16.65620989,1,Pass,0.023073164,79.70426162,999,1,,BCL6
S32-A02,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CD4,Test,999,0,Flag,0.023073164,999,999,0,,CD4
S32-A03,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,GATA4,Test,29.89521284,0,Flag,0.023073164,999,999,0,,GATA4
S32-A04,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL17A,Test,999,0,Flag,0.023073164,999,999,0,,IL17A
S32-A05,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL4,Test,999,0,Flag,0.023073164,999,999,0,,IL4
S32-A06,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,PPARA,Test,999,0,Flag,0.023073164,999,999,0,,PPARA
S32-A07,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,AIM2,Test,999,0,Flag,0.023073164,999,999,0,,AIM2
S32-A08,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CXCR3,Test,999,0,Flag,0.023073164,999,999,0,,CXCR3
S32-A09,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IFNGR1,Test,16.41961435,1,Pass,0.023073164,77.33721587,66.12646441,0.974723246,,IFNGR1
S32-A10,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,ISG15,Test,999,0,Flag,0.023073164,999,999,0,,ISG15
S32-A11,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,OAS1B,Test,999,0,Flag,0.023073164,999,999,0,,OAS1B
S32-A12,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,STAT4,Test,999,0,Flag,0.023073164,999,999,0,,STAT4
S32-A13,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CCR2,Test,14.45750985,1,Pass,0.023073164,77.02155309,999,1,,CCR2
S32-A14,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CD40,Test,24.07748442,0,Flag,0.023073164,999,72.89306593,0,,CD40
S32-A15,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,GSK3A,Test,13.91429917,1,Pass,0.023073164,79.82945696,999,1,,GSK3A
S32-A16,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL1R2,Test,999,0,Flag,0.023073164,999,999,0,,IL1R2
S32-A17,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL4RA,Test,999,0,Flag,0.023073164,999,999,0,,IL4RA
S32-A18,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,PPARG,Test,999,0,Flag,0.023073164,999,999,0,,PPARG
S32-A19,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,BCL2,Test,18.48257705,1,Pass,0.023073164,82.77128736,999,1,,BCL2
S32-A20,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CXCR4,Test,999,0,Flag,0.023073164,999,999,0,,CXCR4
S32-A21,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL12RB,Test,999,0,Flag,0.023073164,999,999,0,,IL12RB
S32-A22,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,JAK1,Test,12.87509717,1,Pass,0.023073164,82.3110454,63.12085798,0.986760929,,JAK1
S32-A23,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,OAS2,Test,999,0,Flag,0.023073164,999,999,0,,OAS2
S32-A24,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,STAT5,Test,16.43638408,1,Pass,0.023073164,84.94921159,65.32609672,0.962166273,,STAT5
S32-A25,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CCR3,Test,999,0,Flag,0.023073164,999,999,0,,CCR3
S32-A26,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CD80,Test,999,0,Flag,0.023073164,999,999,0,,CD80
S32-A27,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,GSK3B,Test,15.17605814,1,Pass,0.023073164,78.84854854,66.83009091,0.97864676,,GSK3B
S32-A28,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL2,Test,999,0,Flag,0.023073164,999,999,0,,IL2
S32-A29,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL5,Test,999,0,Flag,0.023073164,999,999,0,,IL5
S32-A30,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,PPARGC1A,Test,17.28143145,1,Pass,0.023073164,78.43195992,999,1,,PPARGC1A
S32-A31,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,CCR1,Test,999,0,Flag,0.023073164,999,999,0,,CCR1
S32-A32,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,FYN,Test,16.78948108,1,Pass,0.023073164,78.6168257,63.97433546,0.971653125,,FYN
S32-A33,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,IL18R1,Test,999,0,Flag,0.023073164,999,999,0,,IL18R1
S32-A34,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,JAK2,Test,999,0,Flag,0.023073164,999,999,0,,JAK2
S32-A35,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,OASL1,Test,999,0,Flag,0.023073164,999,999,0,,OASL1
S32-A36,SEEP05_wk11_NOD-M_32_IS_doublet_none_C8,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
