Chip Run Info,F:\1363029033\ChipRun.bml,1363029033,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/8/2025 9:55:10 AM,01:44:51,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.7.1
Application Build,20200930.1707
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S06-A44,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,LEPR,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A45,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PDGFA,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A46,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A47,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TIMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A48,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,VEGFA,Test,19.2557252478627,0,Flag,0.021487681662316,79.8405716364369,87.017612569303,0.482102857593116
S06-A54,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ICAM2,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A53,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,GFAP,Test,25.6027524764814,0,Flag,0.021487681662316,999,86.5920669482988,0
S06-A52,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A51,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A50,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD74,Test,18.2867139036274,0,Flag,0.021487681662316,999,84.8555676416806,0
S06-A49,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,BMP5,Test,999,0,Flag,0.021487681662316,999,85.7019530811187,0
S06-A60,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,VEGFB,Test,21.5543340411321,1,Pass,0.021487681662316,84.0397828062227,65.9989174227724,0.815752389272758
S06-A59,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TLR3,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A58,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,SELE,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A57,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PDGFB,Test,23.9493112839005,0,Flag,0.021487681662316,999,79.566964892383,0
S06-A56,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,LY75,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A55,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,INS1,Test,18.1537979413002,0,Flag,0.021487681662316,999,84.018164902221,0
S06-A66,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ICOSL,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A65,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,GHRL,Test,16.8137440003749,1,Pass,0.021487681662316,80.7123346427794,65.8589452792278,0.911164653653656
S06-A64,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A63,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CSF1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A62,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A61,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A72,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A71,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TLR4,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A70,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,SFRP1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A69,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PDGFRB,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A68,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A67,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,INS2,Test,11.0894091377677,1,Pass,0.021487681662316,85.9404499877027,65.7768029019453,0.907904059544621
S06-A78,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A77,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,GM13889,Test,16.5189739172187,1,Pass,0.021487681662316,82.7399596613509,65.7985800114901,0.899802731660534
S06-A76,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A75,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CSF1R,Test,16.6518398959268,0,Flag,0.021487681662316,999,83.2868883531722,0
S06-A74,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD83,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A73,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD14,Test,16.2864946462474,1,Pass,0.021487681662316,82.3570971838012,65.9476421452249,0.908156991473748
S06-A84,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,WNT4,Test,21.4832173579863,1,Pass,0.021487681662316,76.2604812571536,999,1
S06-A83,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TLR7,Test,21.0590080677144,0,Flag,0.021487681662316,80.6241769762798,66.4409516809919,0.739951242205878
S06-A82,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,SPP1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A81,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A80,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A79,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ITGAX,Test,18.3228284336133,0,Flag,0.021487681662316,999,83.2777176721623,0
S06-A90,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IGF1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A89,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,H2-AA,Test,17.0882962296668,1,Pass,0.021487681662316,82.3567874110168,66.3300731487012,0.823530042439176
S06-A88,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,FGFR1,Test,17.7829749727901,0,Flag,0.021487681662316,999,86.8124410565691,0
S06-A87,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CSF2RA,Test,18.3927404355511,0,Flag,0.021487681662316,999,88.6298838081704,0
S06-A86,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD86,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A85,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD24A,Test,17.2860733006608,1,Pass,0.021487681662316,88.557610445694,65.3904142747817,0.852613898162566
S06-A96,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A95,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TLR9,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A94,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,SST,Test,17.1499109283413,0,Flag,0.021487681662316,999,83.3572487685381,0
S06-A93,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PECAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A92,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S06-A91,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ITGB1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A01,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ACTA2,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A02,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD36,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A03,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD8A,Test,21.4625302409039,0,Flag,0.021487681662316,85.4945488567866,79.8186057653261,0.474219616392381
S95-A04,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CSF2RB,Test,15.8777452747798,0,Flag,0.021487681662316,999,84.5763383636176,0
S95-A05,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FGFR3,Test,16.1309620459637,0,Flag,0.021487681662316,999,85.7769161092191,0
S95-A06,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,H2-DMA,Test,18.5441634227128,0,Flag,0.021487681662316,999,85.8220517223973,0
S95-A07,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IGF2,Test,17.3263232293161,0,Flag,0.021487681662316,999,84.6651059344526,0
S95-A08,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,KDR,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A09,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MMP9,Test,20.4588634681048,1,Pass,0.021487681662316,86.3838032045884,66.0713573946029,0.832254343118583
S95-A10,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PPY,Test,13.0114283228163,1,Pass,0.021487681662316,82.6121511880539,65.5802434773122,0.928030936442549
S95-A11,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TEK,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A12,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNC,Test,15.1381327478426,1,Pass,0.021487681662316,84.3569124850842,66.3048525218412,0.836113917725425
S95-A13,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ACVR1,Test,20.9950373887614,1,Pass,0.021487681662316,79.6109129253168,999,1
S95-A14,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD3E,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A15,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CLEC7A,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A16,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CXCL13,Test,17.9772236118437,1,Pass,0.021487681662316,80.9794269988768,66.4130236789028,0.823600530394358
S95-A17,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FGR,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A18,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,HIF1A,Test,18.0498202634188,1,Pass,0.021487681662316,75.6410765718406,65.7966204645007,0.931527834071882
S95-A19,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL1A,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A20,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,KLF5,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A21,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,NFATC1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A22,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PTGS2,Test,18.2017691084242,0,Flag,0.021487681662316,999,81.6711031841254,0
S95-A23,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TGFB1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A24,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNFSF11,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A25,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ANGPT1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A26,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD4,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A27,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,COL11A1,Test,23.8158711224672,0,Flag,0.021487681662316,75.9853179218669,66.7610356716025,0.216987661617696
S95-A28,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,DES,Test,17.4066060698872,0,Flag,0.021487681662316,999,83.8417024980655,0
S95-A29,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FLT4,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A30,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IAPP,Test,15.5203953394939,1,Pass,0.021487681662316,84.18147846288,65.7165610949542,0.891674318879206
S95-A31,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL1B,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A32,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,LCK,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A33,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,NLRP3,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A34,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PTK2,Test,19.7029158358805,1,Pass,0.021487681662316,80.1954487319775,65.5549862671863,0.926399660685491
S95-A35,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TIMP1,Test,17.9815365165616,0,Flag,0.021487681662316,999,85.0363860856068,0
S95-A36,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,VCAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A37,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ANPEP,Test,17.9587818668512,0,Flag,0.021487681662316,78.4156389843056,85.7540645017862,0.559334947594888
S95-A38,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD44,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A39,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,COL1A1,Test,17.9405169285961,0,Flag,0.021487681662316,83.6535150423975,66.6035729568978,0.778340196067757
S95-A40,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,EGFR,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A41,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GCG,Test,8.72880351524435,0,Flag,0.021487681662316,83.6534336024483,79.5017869813175,0.441337138699483
S95-A42,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ICAM1,Test,18.0665522970232,0,Flag,0.021487681662316,999,85.1548494667368,0
S95-A43,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL34,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A44,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,LEPR,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A45,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PDGFA,Test,19.1865672924638,1,Pass,0.021487681662316,83.9423063529883,65.7641453807317,0.90508718604496
S95-A46,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A47,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TIMP2,Test,21.8830776894523,0,Flag,0.021487681662316,999,82.2485261896553,0
S95-A48,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,VEGFA,Test,15.7429181293628,1,Pass,0.021487681662316,78.833020478284,86.7979767281215,0.880472348486252
S95-A54,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ICAM2,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A53,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GFAP,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A52,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A51,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A50,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD74,Test,14.4455454500849,1,Pass,0.021487681662316,79.7942364251694,65.6290327615135,0.917678643808133
S95-A49,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,BMP5,Test,999,0,Flag,0.021487681662316,999,85.3837975070207,0
S95-A60,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,VEGFB,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A59,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TLR3,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A58,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,SELE,Test,22.1081796886454,0,Flag,0.021487681662316,999,66.2052230057124,0
S95-A57,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PDGFB,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A56,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,LY75,Test,21.8006160371232,1,Pass,0.021487681662316,80.0159047289308,999,1
S95-A55,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,INS1,Test,17.1291481148863,1,Pass,0.021487681662316,82.4546802684627,65.5383801027406,0.820392943994418
S95-A66,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ICOSL,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A65,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GHRL,Test,16.5589234538545,1,Pass,0.021487681662316,80.6403535473542,65.8057895899241,0.909752437605497
S95-A64,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A63,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CSF1,Test,19.2473006382753,1,Pass,0.021487681662316,79.8249457322843,64.9573050948479,0.870569126921601
S95-A62,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A61,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A72,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A71,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TLR4,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A70,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,SFRP1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A69,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PDGFRB,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A68,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A67,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,INS2,Test,9.46580996894077,1,Pass,0.021487681662316,85.8702077705697,65.7665833921872,0.926164932759245
S95-A78,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A77,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GM13889,Test,20.762307080616,1,Pass,0.021487681662316,82.5699809232136,65.0544673074325,0.827191024742364
S95-A76,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A75,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CSF1R,Test,16.3666652269179,0,Flag,0.021487681662316,999,83.1327077807715,0
S95-A74,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD83,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A73,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD14,Test,19.8311102547213,1,Pass,0.021487681662316,82.1331637171324,65.6649500083325,0.893090516245933
S95-A84,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,WNT4,Test,22.0448051346596,0,Flag,0.021487681662316,999,83.3467578739057,0
S95-A83,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TLR7,Test,18.189081615366,1,Pass,0.021487681662316,80.3951425622761,66.9147079320939,0.856148118891623
S95-A82,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,SPP1,Test,22.3647740519523,0,Flag,0.021487681662316,999,81.92130188412,0
S95-A81,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A80,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A79,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ITGAX,Test,17.3817817066411,0,Flag,0.021487681662316,999,83.1189481173484,0
S95-A90,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IGF1,Test,23.573987983865,0,Flag,0.021487681662316,999,74.8398269049131,0
S95-A89,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,H2-AA,Test,17.3136747947307,1,Pass,0.021487681662316,83.2565258483023,65.7092064165092,0.929593385865272
S95-A88,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FGFR1,Test,16.3677330874309,0,Flag,0.021487681662316,79.2280257219555,86.7415460549587,0.164403422155089
S95-A87,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CSF2RA,Test,21.5403726591814,0,Flag,0.021487681662316,999,87.7710171669698,0
S95-A86,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD86,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A85,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD24A,Test,15.0729623625499,1,Pass,0.021487681662316,88.5439496228256,65.5244120604102,0.869891305979414
S95-A96,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A95,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TLR9,Test,25.623756931002,0,Flag,0.021487681662316,999,74.1651567370995,0
S95-A94,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,SST,Test,7.7039137709576,0,Flag,0.021487681662316,999,83.4463962682442,0
S95-A93,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PECAM1,Test,27.042694452178,0.927722116697087,Pass,0.021487681662316,83.0923160355709,999,1
S95-A92,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S95-A91,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ITGB1,Test,17.365914732626,1,Pass,0.021487681662316,81.4294647619508,65.1015789361554,0.917926998121751
S05-A01,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,ACTA2,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A02,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CD36,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A03,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CD8A,Test,23.0707696986113,0,Flag,0.021487681662316,999,74.7711115360594,0
S05-A04,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CSF2RB,Test,16.6774775830046,0,Flag,0.021487681662316,999,84.4584633336484,0
S05-A05,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,FGFR3,Test,20.3027342452066,0,Flag,0.021487681662316,999,85.6908353076208,0
S05-A06,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,H2-DMA,Test,17.8351768082608,0,Flag,0.021487681662316,999,85.8332668881718,0
S05-A07,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,IGF2,Test,13.3608391172821,1,Pass,0.021487681662316,81.6332016178914,65.5120070846182,0.906346722264409
S05-A08,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,KDR,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A09,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,MMP9,Test,22.9608057514844,1,Pass,0.021487681662316,86.41664720197,65.7903899509169,0.820235626978173
S05-A10,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,PPY,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A11,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,TEK,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A12,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,TNC,Test,16.634076061058,0,Flag,0.021487681662316,84.2912930770525,66.2685038271228,0.799582537515425
S05-A13,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,ACVR1,Test,17.8553718304934,1,Pass,0.021487681662316,79.5704355589627,65.1808499314535,0.936189298903057
S05-A14,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CD3E,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A15,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CLEC7A,Test,999,0,Flag,0.021487681662316,999,999,0
S05-A16,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CXCL13,Test,16.4163515226764,1,Pass,0.021487681662316,81.0451048899918,66.4745376527865,0.816269034099089
S05-A17,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,FGR,Test,999,0,Flag,0.021487681662316,999,999,0
