"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","ADAMTS2","AIM2","ANG","APP","AREG","ATOH8","B2M","BCL2","BCL6","C3_1","C3_2","C5_1","C5_2","CAMP","CCL24","CCL3","CCL8","CCR1","CCR2","CCR3","CCR4","CCR5","CCR6","CCR7","CD274","CD28","CD3E","CD4","CD40","CD44","CD52","CD53","CD8A","CDC42_1","CDC42_2","CEACAM1","CFH","CMA1","CRISPLD2","CSF1","CSF1R","CSF2","CTLA4","CTNNB1","CXCL10_1","CXCL10_2","CXCL2","CXCL9","CXCR3","CXCR4","DEFB1","ECM1","EGFL6","EGR1","EGR2","ENG","F13A1","F2R","F2RL2","FFAR2","FGF9","FGFR2","FNDC4","FOXP3","FURIN","FYN","FZD1","GAPDH","GATA3","GRN","GSK3A","GSK3B","HBEGF","HGF","HIF1A","HLA-DRA","HMGB1","HMOX1","ICAM1","ICOS","IFI44","IFI44L","IFIT1","IFIT3","IFNAR1","IFNAR2","IFNG_1","IFNG_2","IFNGR1_1","IFNGR1_2","IGF1","IL10","IL12RB1_1","IL12RB1_2","IL17A_1","IL17A_2","IL1A","IL1B","IL2","IL21","IL22","IL25","IL26","IL2RA","IL3","IL4","IL4R","IL5","IL5RA","IL7","IL7R","IRF1","IRF2","IRF4","IRF7","IRF9","ISG15","ITGA4","ITGAL","ITGB1","ITGB2","JAG1","JAK1","JAK2","LEF1","LGALS3","LRP5","LRP6","LY6E","MMP2","MMP24","MMP25","MMP28","MMP9","NFKB1","NLRP3","NPNT","NR4A1","OSM","P3H4","PDCD1_1","PDCD1_2","PDGFA","PDGFB","PI3","PPARA","PPARG","PPARGC1A","PTEN","PTGES2","RAC1_1","RAC1_2","RAC2_1","RAC2_2","REG3G","RHO","RORC","RPL13A","SDC1","SOCS3","STAT1","STAT3","STAT4","STAT5B","SYK","TBX21","TCF7","TGFA","TGFB1","TGFB3","TGFBR2","THBS1","TNF_1","TNF_2","TNFAIP3","TNFRSF1A_1","TNFRSF1A_2","TNFRSF1B","TNFRSF21","TPSB2","TRAF2","TRAF3IP2","TSPAN2","TYK2","VAV1","VEGFA","VEGFB","VEGFC","VWF","WNT1","ZAP70","ZEB2"
"342","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_G10",0,0,7.14171269,0,0,0,0,7.07289726,0,0,0,0,0,0,2.30982265,0,3.45493967,0,0,8.14098475,11.05512283,0,0,6.89932249,0,0,0,0,0,0,0,0,0,9.33603074,9.35586665,0,0,7.77592351,0,0,0,0,7.87166294,0,0,0,0.664907280000001,0,0,6.00706189,0,0,0,6.98184168,0,0,0,3.51822843,0,8.38586168,0,0,0,0,6.23229607,7.53424727,0,7.19941384,0,0,0,0,0,0,0,0,7.15350825,0,5.51660962,0,9.54344191,0,0,8.28975423,0,0,0,0,8.9405354,9.06328315,0,0,0,0,0,0,0,0,0,0,2.41507428,7.79209343,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06982726,0,0,0,0,0,0,0,0.206327349999999,0,6.61009213,0,0,0,0,0,0,4.82159428,0,0,1.99446017,0,0,0,0,0,5.9088349,0,0,0,0,0,0,0,7.26289215,7.77813555,7.88735474,1.11687613,1.3764807,5.89256378,0,6.24576129,4.16711456,0,2.31622029,0,0,0,0,0,0,0,0,0.39981002,0,0,0,0,0,9.21724205,0,0,0,0,5.30118796,0,0,0,1.77813,0,0,0,0,0,0,0,0
"343","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_G11",0,0,7.64527299,0,0,0,7.1601811,0,0,0,0,0,0,0,4.1845949,0.304756009999998,5.81999263,0,0,4.59495287,10.12235484,0,5.35015904,7.79303239,0,0,0,0,3.19385083,0,6.07410039,0,0,8.14781303,9.57983072,1.15146451,0,2.47417285,0,0,0,0,8.89801721,0,3.53145211,3.88931217,0,0,5.63909959,6.30684809,0,0,0,0,0,0,0,8.18570056,0,0,0,8.15680623,1.93354574,0,0,0,0,7.92079562,0,0,0,0,1.01180797,0,0,0,5.34032234,0,1.02227191,0,1.58430987,0,5.15055959,7.1225387,0,0,0,0,8.19672875,9.31258557,0,0,0,0,0,0,2.06085781,4.91213021,0,0,4.83918071,7.98310558,0,0,0,0,0,0,0,0,4.28883203,0,0,0,0,8.2786812,0,0,0,0,0,0,0,0,0,0,0,0,0.841834049999999,0,0,0,0,0,0,5.46350005,0,0,0,0,0,6.89655462,0,0,0,0,0,0,0.467788980000002,0,5.77189329,6.6683584,0,0,0,0,0,2.75160797,0,5.13878328,0,0,0,0,0,0,0,0,7.4219943,0,0,0,0,6.0727549,0.235209279999999,0,0,0,0,7.76385088,0,0,0,0.86585565,0,0,0,0,0,0,0,0
"344","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_H10",0,0,7.60405001,0,0,0,7.64183016,0,0,0,0,0,0,0,3.90139388,0,4.98884228,0,0,5.28334555,10.9910531,0,7.79031066,2.75999956,0,0,0,0,3.48464753,0,0,0,0,9.26260007,9.31212526,0,0,0,0,0,0,0,5.62341415,0,7.82367782,6.34070909,0,0,7.7468084,0,0,0,0,0,0,0,0,0.92976668,0.64691431,8.52213554,0,0,0,0,7.28288596,8.04641115,0.219234180000001,6.189334,0,0,0,0,0,0,0,0,7.07730431,0,5.08925214,0,0,0,8.26043361,8.66125023,0,0,0,0,9.24948002,9.57537669,0,0,0,0,0,0,4.01336263,3.33366605,0.0232687499999997,0,5.18085762,3.95271578,0,0,0,0,5.97716297,0,0,0,6.52743292,2.06881676,0,6.65992077,0,6.08352442,0,0,8.72502239,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31595012,0,0,6.53461694,0,0.34486171,0,0,0,7.65124875,0,0,0,0,0,0,0,0,8.44208734,8.73471608,0,0,8.32783494,0,0,5.47318778,0,4.74556877,0,5.90854048,0,6.49161113,0,0,0,0,7.05931441,0,0,7.74384686,0,0,8.36943771,0,0,0,0,5.9674255,0,0,0,2.76835594,5.23794734,0,0,0,0,0,0,0
"345","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_H11",0,0,7.9760895,0,0,0,10.03411302,0.616080589999999,0,0,0,0,0,0.0840481000000004,5.93054924,1.59436855,0,0,0,8.57453305,10.76301356,0,5.80827009,7.76772355,0,0,7.59419188,0,6.41375273,6.70820477,0,0,0,10.15378273,10.24590831,0,0,7.96350058,0,0,0,0,8.79989348,0.12526381,5.10098892,3.71583009,0,0,0,9.39969478,0,0,0,0,0,0,0,6.46780521,0,0,0,0,0,0,0,0,5.94414245,9.08250897,0,0,0,0,0,0,0,0,6.97179847,0,0,9.26979054,0,2.97277863,4.55963935,8.66213292,0,0,0,0,9.64122989,9.37565304,0,0,0,0,0,0,0,6.24880834,0,0,5.25424621,8.33954884,0,0,0,0,0,0,0,0,0,2.46903271,0,0,0,6.33594088,0,0,0,0,0,0,0,5.93883287,0,0,0,0,7.00559785,0,0,0,5.4712189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0481007,8.61522325,0,0,8.09570198,0,0,7.87877994,0,2.36300147,0,0,0,7.09721283,0,0,0,0,0,0,0,7.3034255,0,4.49259937,9.06427931,0,0,0,0,4.01920641,2.75392354,0,0,2.42770576,0,0,0,0,0,0,0,0
"346","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_A6",0,0,8.25739315,0,0,0,0,6.89307536,0,0,0,0,0,0,6.9629358,0,0,0,0,7.88196746,9.22873914,0,7.32685556,4.05945992,0,0,0,0,3.4936591,0,0,0,0,8.76042721,9.46942658,0,0,7.73735088,0,0,0,0,8.41725613,0,4.92016021,4.12512894,4.04679768,0,7.25210855,0,0,0,0,0,0,0,0,8.18091755,0.533572629999998,8.2137241,0,0,0,0,0,0,7.47965836,1.94106018,0,0,0,0,0,0,0,0,5.9816526,0,0,0,6.31160994,0,8.2122176,7.99647889,0,0,0,0,7.26556472,7.54170848,0,0,0,0,0,0,0,0,0,0,0,8.25472538,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33551655,0,0,0,0,0,0,0,2.91266212,0,0,0,0,3.45225534,0,0,0,6.31724286,0,0,0,0,0,0,0,0,7.93924405,0,0,3.51964295,0,0,0,0,0,6.46926046,7.22375748,0,0,6.28758984,0,0,5.07333115,0,0.30124108,0,0,0,0,0,0,0,0,0,0,0,8.40931032,3.00137916,5.59412436,0,0,0,0,0,5.8309523,0,0,0,0,0,0,0,0,0,0,0,0
"347","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_B6",0,0,7.24183787,0,0,0,13.70585873,8.09951907,0,0,0,0,0,0,0,0,0,6.74032179,7.21665433,0,9.83437091,0,4.634103,0,6.73569737,0,9.12545418,0,0,7.74646097,8.59072561,9.8147507,4.98201905,9.62312434,9.90394489,0,0,0,0,0,0,0,10.08145441,7.76223317,0,0,0,0,0.30261132,12.96710306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04921467,10.42714647,5.74767428,9.91835586,6.48728072,0,0,0,0,0,0,0,0,0,0,8.85476876,7.8730806,0,0,0,6.73029055,5.892847,9.12095923,7.46659009,10.37495672,10.99551453,0,0,7.99219837,2.37449485,0,0,0,0,0,0,0,0,0,0,0,0,6.3693618,0,0,0,13.23936009,6.67219771,5.33881807,7.47622197,0,5.96753321,2.52338589,9.02818684,10.32485692,0,8.60815694,0,9.65050996,5.73609241,0,0,0,0,8.3057395,0,0,0,0,0,8.47821123,0,0,6.39524699,0,0,0,2.15524997,0,0,0,0,0,0,8.62837634,8.66775247,7.53504017,8.29182666,9.56919188,10.43027362,0,0,5.81637395,12.19782659,0,0,7.46111641,9.10464902,0,7.66782524,0,0,7.39707305,0,6.40923078,0,8.25299308,0,9.35639936,10.14524721,9.66834721,6.39888461,9.17360413,6.29264988,0,0,0,0,0,5.21050456,6.00041593,0,0,0,0,0,7.89862763,7.48672856
"348","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_A7",0,0,9.32881075,0,0,0,0,4.47269815,0,0,0,0,0,0,4.19966624,0,0,0,0,7.40419309,9.41360418,0,7.46409369,5.21255836,0,0,0,0,5.57427524,0,0,0,0,9.37587574,10.21485809,0,0,8.27909489,0,0,0,0,7.83663122,0,4.25014897,3.15852635,2.86176608,0,6.24013107,6.56350359,0,0,0,0,0,0,0,9.73210881,1.64462605,9.39838862,0,0,0,0,5.78239677,0,0,5.36867192,0,0,0,0,0,0,0,0,8.02544825,0,5.86886115,0,7.09591595,0,8.3552309,8.49184531,0,0,0,0,7.83995136,8.37603074,0,0,0,0.390764399999998,0,0,0,0,0,0,0,7.79247569,0,0,0,0,0,0,0,0,8.24462325,0,0,0,0,7.26485285,0,0,0,0,0,0,0,3.28129631,0,0,0,0,4.10832541,0,0,0,5.57519408,0,0,0,0,0,0,0,0,3.95097422,0,0,0,0,0,0,0,0,7.46402519,8.46590816,0.73702536,2.6240848,2.02966995,0,0,5.53601286,0,3.1223212,0,0,0,0,0,0,0,0,0,0,0,3.51131977,1.06897529,6.29572094,9.33275172,0,0,5.06922131,0,4.63877347,0,0,0,0,7.00719713,0,0,0,0,0,0,0
"349","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_A8",0,0,8.3894013,0,0,0,14.825456692,9.12748511,8.84260376,0,0,0,0,0,4.44927773,0,0,0,0,8.54110444,9.65576931,0,8.78342233,8.50094356,0,10.4141864,10.09744761,0,6.94843844,9.10456833,10.33018476,10.81604216,0,11.82456422,11.99393655,0,0,7.6797046,0,7.42255428,0,0,9.04647353,8.92717625,5.32178106,3.97335757,4.45977568,0,8.21505127,14.424890086,0,0,0,0,0,0,0,8.73980149,0,9.10483949,0,0,0,0,8.63253755,9.1107253,8.68063958,10.05407218,7.22965771,5.93783459,6.43038089,6.73871646,0,0,8.31078487,0,5.97559444,0,8.37037712,0,8.7114457,0,8.36139889,7.67529689,7.6875172,0,0,0,7.86968163,8.08838722,0,0,0,0,0,0,0,0,0,0,0.866171569999999,8.10391225,0,0,0,0,6.41699565,0,0,0,14.189906441,4.62808979,7.36840104,0,0,8.0103536,3.21864132,6.81352969,7.43106334,11.33139202,0,0,9.85540832,5.74290525,9.15852313,5.48327808,0,0,8.22451423,0,0,0,5.79944054,0,9.58018472,0,0,8.76334325,0,0,0,11.15789596,0,0,3.59524693,0,0,0,5.49693931,0,8.42606143,8.88490276,8.54386417,8.53109515,6.10041915,0,0,13.22879136,0,7.00849715,0,7.0798627,0,8.43651251,0,0,6.87366957,6.8489464,8.99660872,0,8.00946183,12.28407516,4.44724187,8.19517328,13.91611736,0,6.91015012,8.88721607,0,5.00052995,0,0,0,5.11717148,5.85734494,7.24177763,0,0,0,0,8.46117112,0
"350","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_B7",0,0,7.34326561,0,0,0,14.309389759,7.28297777,9.58422093,0,0,0,0,0,5.34346939,0,0,0,0,8.4101959,9.83170834,0,7.83831242,7.67734452,6.00733087,10.79310163,10.66723899,0,8.97367637,9.30465145,7.54437605,9.1585144,5.37988421,11.16271265,11.45039214,0,0,8.28635101,0,0,0,0,9.56978429,7.16173855,6.6105315,6.09265203,5.47130766,0,7.09316359,13.64779628,0,0,0,0,0,5.26949612,0,9.72143339,1.75983568,9.27951175,0,0,0,0,6.65007054,9.84921237,8.35811486,10.22770656,6.16905139,0.459885190000001,0,8.47876969,0,0,8.12038386,0,7.70871838,0,7.71939339,0,9.25472854,0,8.72905957,8.45293832,7.27510539,0,0,0,10.88689062,11.0184704,0,0,8.32822664,2.22397508,0,0,0,1.4207676,0,0,2.07450369,9.03824901,0,0,0,0,0,0,0,0,14.554004468,9.20746298,0,0,0,8.23081116,0,0,8.90694987,0,8.41750334,0,9.23887574,6.05978431,0,6.31586196,0,0,7.94626508,0,0,0,7.06864185,0,9.05481697,8.35650691,0,7.22032346,7.22825437,0,0,8.714545,0,0,4.85622629,0,0,0,7.69881804,0,9.06366204,9.43791824,9.61148035,9.94329029,7.04286825,6.86741623,7.66405849,12.72869163,0,5.34386309,9.22716276,8.90274429,8.53023328,7.53912274,0,0,6.63734341,0,6.5734753,0,5.69614557,8.91175704,5.63955897,6.19976709,13.94158719,0,0,0,0,5.38238576,0,0,0,0.0989782499999983,8.1834744,0,2.02491127,0,0,0,7.98977656,6.10101027
"351","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_B8",0,0,6.6800336,6.68258085,0,0,13.93171921,8.2038677,0,0,0,0,0,0,0,0,0,0,6.09310154,0,10.02137085,8.87624191,7.00190742,0,0,7.04664688,9.88160695,0,0,8.57814601,9.86605673,10.67904338,3.41058834,10.0810229,10.23169565,0,0,0,0,0,0,0,0,7.83891363,0,0,0,0,0,13.99955006,0,0,0,0,0,0,0,0,0,6.87512422,7.41715692,0,0,0,8.08385064,9.87366416,0,9.25625993,0,0,0,0,0,0,9.15792602,0,6.4465501,0,0,0,7.17617395,0,0,0,6.02584249,6.11481027,0,0,7.95841558,8.06700951,0,0,6.09169772,0,0,0,2.73014675,0,0,0,0,0,0,0,0,0,7.22417076,0,0,0,13.80167621,8.17402835,0,0,4.43189583,6.26160131,6.7343691,0,0,8.3672663,0,0,9.79343742,0,0,5.52336901,0,0,8.81918307,0,0,0,0,0,7.78649163,0,0,8.28154821,9.3164339,0,0,7.09152626,0,0,2.60293772,0,0,0,8.39583197,0,6.79077076,7.16919541,10.04427728,10.19705587,0,0,0,12.40731482,0,5.38976273,6.5938368,6.28039471,6.8139833,8.20487186,0,7.88341647,7.90422392,0,0,0,5.66014974,0,3.41998597,7.68966671,14.178437815,0,0,0,0,1.07682994,4.5850134,0,0,0,0,0,7.4469228,0,0,0,6.71432747,0
"352","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_C6",0,0,8.21704407,0,0,0,0,7.38285683,0,0,0,0,0,0,4.30455914,0,0,0,0,8.660315,9.57782233,0,6.93087056,7.45168655,0,0,0,0,0,0,0,0,0,9.52552441,9.87430558,0,0,8.52136629,0,0,0,0,9.22176244,0,5.12184756,5.01527189,3.89287635,0,8.28306505,8.24734698,0,0,0,0,0,0,0,9.5093062,1.80050492,7.16948192,0,0,0,0,2.86940676,0,5.74049896,6.14073038,0,0,0,0,0,0,0,0,8.51048917,0,5.49875895,0,7.40482679,0,8.21811485,8.1008362,0,0,0,0,8.12763539,8.09573652,0,0,0,0,0,0,0,0,0,0,1.08937107,8.2260103,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72119195,3.06594153,0,0,0,0,0,0,3.86914762,0,0,0,0,5.59901428,0,0,0,6.07021871,0,0,0,0,0.871123619999999,0,0,0,7.42825963,0,0,3.45330738,0,0,0,0,0,8.34654358,8.48928102,0,0,6.05387273,0,0,6.68660886,0,4.11901842,0,0,0,0,0,0,0,0,0,0,0,7.74939404,2.35307151,5.6728868,0,0,0,0,0,4.71842312,0,0,0,0,0,0,0,0,0,0,0,0
"353","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_C7",0,0,9.09040465,4.94135541,6.56723755,0,14.454765676,10.52930844,0,0,0,0,0,0,6.10458638,0,0,0,0,9.04420534,9.6607413,7.16295338,8.2922646,10.64094814,0,8.2554785,11.4469153,0,9.826173,8.61750071,11.37687309,9.76621197,6.12703451,11.68682602,11.6001361,0,0,8.82386881,0,6.1062644,0,0,11.23004309,9.93882518,6.73037798,5.93452046,5.45005005,0,9.26857865,13.53869453,0,0,0,7.22711836,0,0,0,9.96704164,2.030811,9.68762973,0,0,0,0,8.16321684,10.90065054,7.02169555,11.39643565,5.78347187,6.49440019,6.73071161,0,0,0,8.94536468,0,7.77111875,0,8.99783553,7.12782634,9.94055308,0,9.18299199,9.08438706,5.89894064,7.64140955,0,0,9.88258672,9.65614795,0,0,7.62231987,0.186584710000002,0,0,4.61336517,0,0,0,1.34545905,9.60727631,4.14939154,0,0,0,7.68289583,0,0,0,14.426474938,8.39518337,7.93743053,11.9682833,7.90403587,8.17473421,4.57332845,7.88429305,6.9837116,7.02863164,7.93173181,0,11.3988464,7.27940253,0,7.98646719,0,0,8.57802262,0,0,0,7.73475839,0,10.37096661,0,0,8.50312145,0,0,0,10.01007758,5.27915402,0,3.96216932,0,0,0,0,0,9.76471416,9.63721502,10.68721434,10.63526461,6.03274203,0,0,13.97602849,0,4.98810637,11.11066732,9.03432502,3.97653114,9.81001921,0,9.45228007,6.76323472,0,8.85730475,0,8.60551514,10.74983527,7.31746134,8.69540835,14.787705758,8.57751147,7.68304484,8.08511093,0,7.36464205,0,0,0,6.08548386,6.26707841,0,6.50685552,0,0,0,9.27548329,8.20399832
"354","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_C8",0,0,8.68311886,0,0,0,15.007811457,7.09061834,8.22861193,0,0,0,0,0,6.43522051,0,0,6.07750095,0,8.92194406,10.16700819,8.21340191,7.78330645,8.6588159,0,8.40541373,10.28250999,0,9.56770151,9.43784217,11.24380646,9.94228575,5.63429509,9.79600203,10.25713022,0,0,9.22469446,0,0,0,0,9.31775792,0,7.07653029,7.26529349,6.56850527,0,8.8249,13.33384937,0,0,0,0,0,0,0,10.08879031,2.65483333,9.44962336,0,0,0,0,0,10.92793308,0,11.23590244,0,7.1720257,7.14327081,0,0,0,0,0,8.06770737,0,6.746643,0,10.30339106,0,9.0357804,8.44797999,0,1.1552861,13.51214805,12.02779582,7.98537382,8.43235594,0,0,0,0,0,0,0,0.803955439999999,0,0,0.89651331,9.16074585,0,0,0,0,0,0,0,0,12.75956384,0,7.63761884,0,0,7.79481963,0,8.62965689,9.11726559,0,7.58006265,0,8.83191463,5.82414362,0,5.65732551,0,0,7.81657951,0,0,0,8.01958165,0,0,0,0,3.72206215,0,0,0,8.58397408,0,0,4.51440604,0,0,0,0,0,9.03773975,9.68069403,9.86818461,10.59837001,8.31554498,0,9.48272627,13.10632894,0,4.69547184,10.22154398,6.82284278,0,5.85244118,0,6.59754685,0,0,9.04465671,0,8.7251005,10.35147321,4.89155382,4.45530918,10.00821678,0,0,0,0,7.10701275,0,0,0,0,0,0,0,0,0,0,8.95852185,7.41432462
"355","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_D6",0,0,9.20788154,0,0,0,14.330743892,6.32934717,9.49795962,0,0,0,0,0,5.51843634,0,0,0,0,7.9064679,9.30342419,0,8.28564818,10.56448494,0,8.75587735,10.16598396,0,8.65536877,11.07162414,8.85835193,9.77163573,5.49573851,11.17465169,11.69020538,0,0,8.75736483,0,0,0,0,9.64259978,9.2637779,4.47864302,4.42739597,5.41928401,0,8.23834424,13.48798686,0,0,0,0,7.50879581,0,0,8.54485025,1.91476859,9.12758362,8.51540763,0,0,0,8.58798933,11.35688841,8.04299198,10.47732575,7.17259076,0,6.82535986,7.62144978,0,0,8.30802501,0,8.07520979,0,8.50643617,0,8.68549287,0,8.54982854,8.29630734,7.67090858,0,0,0,10.42476643,10.87821457,0,0,0,0,0,0,0,0,0,0,2.22978207,8.58529203,0,0,0,0,7.21581705,0,0,0,14.013473253,7.02704726,7.15207987,8.57692372,5.82190962,7.53289793,0,0,8.33610639,7.67562437,7.87432212,7.07061608,7.16439748,0.188729080000002,0,5.46568814,0,0,7.98058309,0,0,0,7.31266007,0,11.14677019,0,0,7.34109955,0,0,0,9.99774863,6.99563116,0,3.64358945,0,0,0,9.19149916,7.62620214,8.84291792,9.33979118,9.98569248,10.64463512,7.47840472,0,0,12.70106073,0,3.52057818,6.36103298,6.96559391,8.63819031,6.86208414,0,0,5.5545327,0,10.99765744,9.10798721,7.36400718,10.79539376,0.71985162,4.70917933,13.82154667,0,7.30343868,5.72043103,0,6.62141029,0,0,0,4.73170181,6.79756367,0,0,0,0,0,0,9.39958851
"356","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_D7",0,0,8.74586209,0,0,0,0,3.10455007,0,0,0,0,0,0,4.20728014,0,0,0,0,8.23755186,9.3706958,0,7.85348964,8.2273698,0,0,0,0,7.96452645,0,0,0,0.499327619999999,9.14836016,9.34357579,0,0,8.06107364,0,0,0,0,9.20795034,0,5.39967842,4.38441341,4.18973542,0,8.16828261,7.32208623,0,0,0,0,0,0,0,9.2779752,1.489438,8.02971142,0,0,0,0,4.20211817,6.68292359,7.69306392,6.0408782,0,0,0,0,0,0,1.11798875,0,8.5781605,0,7.43986646,0,8.75794274,0,8.61297662,7.91172106,0,0,0,0,7.68883203,7.51897856,0,0,0,0,0,0,0,0,0,0,0,9.1332688,0,0,0,0,0,0,0,0,0,5.16913907,0,0,0,7.18386806,0,0,0,0.395974240000001,0,0,0,3.04123871,0,0,0,0,7.25904508,0,0,0,6.08249336,0,0,0,0,0,0.984379390000001,0,0,8.89281643,0,0,1.77184465,0,0,0,1.80491905,0,7.06417841,7.36010545,0,1.53618141,6.44159208,0,0,6.76884788,0,3.85267244,0,5.91838986,0,0,0,0,0,0,0,0,0,8.87963654,4.00229315,5.30023058,9.54831886,0,0,0,0,6.44975393,0,0,0,0,0,0,0,0,0,0,8.39186251,0
"357","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_D8",0,0,8.78291382,0,0,0,13.76059808,8.36766379,9.44253475,0,0,0,0,0,5.27752299,0,0,0,7.32034965,7.99301738,9.39993929,0,9.11359665,8.27833218,0,0,10.31843715,0,8.34682041,9.95279319,7.04237862,9.05148189,4.27978883,11.39267269,11.23367273,0,0,7.85313952,0,6.13412612,0,0,8.5537883,6.57536521,5.23825478,4.82893382,4.78277343,0,8.11567442,13.9132277,0,0,0,0,0,0,0,9.31832505,0.694217030000001,9.47778676,0,0,0,0,6.39803997,11.09505376,8.21658401,10.29319514,4.96576054,0.60625795,0,0,0,0,8.6568638,0,8.13852428,0,6.26941693,0,7.96173874,0,8.4426165,8.31701638,0,0,0,0,8.7719259,8.56791417,0,0,5.73030899,0,0,0,0,0,0,0,0,7.59601145,0,0,0,0,0,0,0,0,13.78887208,8.13302367,7.39998248,0,0,8.05240523,0,0,8.33851473,6.95915067,5.26492364,0,9.60590335,1.97311764,0,4.87664816,0,0,6.16977128,0,0,0,6.41930613,0,8.83449578,0,0,7.90440156,9.22944862,0,0,7.01379668,0,0,2.47570192,0,0,0,7.14198313,6.58327999,8.03848626,8.48287413,10.27992141,10.25387905,6.36575522,0,7.33848921,12.13856586,0,5.74357767,0,6.74155386,7.32150712,0,0,6.1129445,6.17595101,0,8.29320243,0,7.75870485,8.92490928,3.06478868,6.93239414,14.049843756,0,0,6.48961115,0,5.52209784,0,0,0,0.53819687,5.83673486,0,0,0,0,0,6.45613238,0
